#,Date-Time (Indonesia Standard Time),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Up,Button Down,Host Connected,End of File
2211,04/06/2024 00:05:41,31.44,0.00,,,,
2212,04/06/2024 00:10:41,31.36,0.00,,,,
2213,04/06/2024 00:15:41,31.14,0.00,,,,
2214,04/06/2024 00:20:41,30.93,0.00,,,,
2215,04/06/2024 00:25:41,30.80,0.00,,,,
2216,04/06/2024 00:30:41,30.63,0.00,,,,
2217,04/06/2024 00:35:41,30.50,0.00,,,,
2218,04/06/2024 00:40:41,30.41,0.00,,,,
2219,04/06/2024 00:45:41,30.33,0.00,,,,
2220,04/06/2024 00:50:41,30.24,0.00,,,,
2221,04/06/2024 00:55:41,30.20,0.00,,,,
2222,04/06/2024 01:00:41,30.07,0.00,,,,
2223,04/06/2024 01:05:41,30.03,0.00,,,,
2224,04/06/2024 01:10:41,29.98,0.00,,,,
2225,04/06/2024 01:15:41,30.03,0.00,,,,
2226,04/06/2024 01:20:41,30.03,0.00,,,,
2227,04/06/2024 01:25:41,30.03,0.00,,,,
2228,04/06/2024 01:30:41,29.94,0.00,,,,
2229,04/06/2024 01:35:41,29.90,0.00,,,,
2230,04/06/2024 01:40:41,29.81,0.00,,,,
2231,04/06/2024 01:45:41,29.77,0.00,,,,
2232,04/06/2024 01:50:41,29.77,0.00,,,,
2233,04/06/2024 01:55:41,29.77,0.00,,,,
2234,04/06/2024 02:00:41,29.77,0.00,,,,
2235,04/06/2024 02:05:41,29.77,0.00,,,,
2236,04/06/2024 02:10:41,29.77,0.00,,,,
2237,04/06/2024 02:15:41,29.68,0.00,,,,
2238,04/06/2024 02:20:41,29.73,0.00,,,,
2239,04/06/2024 02:25:41,29.73,0.00,,,,
2240,04/06/2024 02:30:41,29.64,0.00,,,,
2241,04/06/2024 02:35:41,29.64,0.00,,,,
2242,04/06/2024 02:40:41,29.64,0.00,,,,
2243,04/06/2024 02:45:41,29.64,0.00,,,,
2244,04/06/2024 02:50:41,29.60,0.00,,,,
2245,04/06/2024 02:55:41,29.60,0.00,,,,
2246,04/06/2024 03:00:41,29.60,0.00,,,,
2247,04/06/2024 03:05:41,29.51,0.00,,,,
2248,04/06/2024 03:10:41,29.56,0.00,,,,
2249,04/06/2024 03:15:41,29.56,0.00,,,,
2250,04/06/2024 03:20:41,29.51,0.00,,,,
2251,04/06/2024 03:25:41,29.47,0.00,,,,
2252,04/06/2024 03:30:41,29.43,0.00,,,,
2253,04/06/2024 03:35:41,29.47,0.00,,,,
2254,04/06/2024 03:40:41,29.47,0.00,,,,
2255,04/06/2024 03:45:41,29.43,0.00,,,,
2256,04/06/2024 03:50:41,29.38,0.00,,,,
2257,04/06/2024 03:55:41,29.43,0.00,,,,
2258,04/06/2024 04:00:41,29.38,0.00,,,,
2259,04/06/2024 04:05:41,29.34,0.00,,,,
2260,04/06/2024 04:10:41,29.30,0.00,,,,
2261,04/06/2024 04:15:41,29.34,0.00,,,,
2262,04/06/2024 04:20:41,29.30,0.00,,,,
2263,04/06/2024 04:25:41,29.26,0.00,,,,
2264,04/06/2024 04:30:41,29.21,0.00,,,,
2265,04/06/2024 04:35:41,29.17,0.00,,,,
2266,04/06/2024 04:40:41,29.17,0.00,,,,
2267,04/06/2024 04:45:41,29.04,0.00,,,,
2268,04/06/2024 04:50:41,28.91,0.00,,,,
2269,04/06/2024 04:55:41,28.83,0.00,,,,
2270,04/06/2024 05:00:41,28.87,0.00,,,,
2271,04/06/2024 05:05:41,28.87,0.00,,,,
2272,04/06/2024 05:10:41,28.83,0.00,,,,
2273,04/06/2024 05:15:41,28.83,0.00,,,,
2274,04/06/2024 05:20:41,28.83,0.00,,,,
2275,04/06/2024 05:25:41,28.83,0.00,,,,
2276,04/06/2024 05:30:41,28.78,0.00,,,,
2277,04/06/2024 05:35:41,28.78,0.00,,,,
2278,04/06/2024 05:40:41,28.83,0.00,,,,
2279,04/06/2024 05:45:41,28.83,0.00,,,,
2280,04/06/2024 05:50:41,28.87,1.26,,,,
2281,04/06/2024 05:55:41,28.78,5.71,,,,
2282,04/06/2024 06:00:41,28.78,17.64,,,,
2283,04/06/2024 06:05:41,28.78,34.20,,,,
2284,04/06/2024 06:10:41,28.83,64.22,,,,
2285,04/06/2024 06:15:41,28.74,98.68,,,,
2286,04/06/2024 06:20:41,28.74,132.64,,,,
2287,04/06/2024 06:25:41,28.70,205.20,,,,
2288,04/06/2024 06:30:41,28.74,285.20,,,,
2289,04/06/2024 06:35:41,28.78,375.52,,,,
2290,04/06/2024 06:40:41,28.78,465.44,,,,
2291,04/06/2024 06:45:41,28.83,569.60,,,,
2292,04/06/2024 06:50:41,28.83,744.64,,,,
2293,04/06/2024 06:55:41,28.83,873.28,,,,
2294,04/06/2024 07:00:41,28.87,1017.28,,,,
2295,04/06/2024 07:05:41,28.83,1156.80,,,,
2296,04/06/2024 07:10:41,28.87,1243.20,,,,
2297,04/06/2024 07:15:41,28.87,1289.92,,,,
2298,04/06/2024 07:20:41,28.95,1642.88,,,,
2299,04/06/2024 07:25:41,28.91,1551.36,,,,
2300,04/06/2024 07:30:41,29.08,2325.76,,,,
2301,04/06/2024 07:35:41,29.08,904.64,,,,
2302,04/06/2024 07:40:41,29.08,844.48,,,,
2303,04/06/2024 07:45:41,29.13,825.92,,,,
2304,04/06/2024 07:50:41,29.08,685.44,,,,
2305,04/06/2024 07:55:41,29.17,816.32,,,,
2306,04/06/2024 08:00:41,29.21,972.48,,,,
2307,04/06/2024 08:05:41,29.26,929.92,,,,
2308,04/06/2024 08:10:41,29.47,3294.72,,,,
2309,04/06/2024 08:15:41,29.77,4830.72,,,,
2310,04/06/2024 08:20:41,29.98,2753.28,,,,
2311,04/06/2024 08:25:41,30.20,5131.52,,,,
2312,04/06/2024 08:30:41,30.59,5995.52,,,,
2313,04/06/2024 08:35:41,30.71,3200.00,,,,
2314,04/06/2024 08:40:41,30.50,2293.76,,,,
2315,04/06/2024 08:45:41,30.59,3360.00,,,,
2316,04/06/2024 08:50:41,30.93,5788.16,,,,
2317,04/06/2024 08:55:41,30.97,7040.00,,,,
2318,04/06/2024 09:00:41,30.97,3910.40,,,,
2319,04/06/2024 09:05:41,30.97,2410.24,,,,
2320,04/06/2024 09:10:41,31.19,3210.24,,,,
2321,04/06/2024 09:15:41,32.13,3228.16,,,,
2322,04/06/2024 09:20:41,32.39,1422.72,,,,
2323,04/06/2024 09:25:41,32.86,1436.16,,,,
2324,04/06/2024 09:30:41,33.07,4052.48,,,,
2325,04/06/2024 09:35:41,33.07,5721.60,,,,
2326,04/06/2024 09:40:41,33.93,6126.08,,,,
2327,04/06/2024 09:45:41,34.23,5980.16,,,,
2328,04/06/2024 09:50:41,34.15,6248.96,,,,
2329,04/06/2024 09:55:41,33.85,6220.80,,,,
2330,04/06/2024 10:00:41,33.59,6494.72,,,,
2331,04/06/2024 10:05:41,33.55,6584.32,,,,
2332,04/06/2024 10:10:41,33.42,6809.60,,,,
2333,04/06/2024 10:15:41,33.29,6681.60,,,,
2334,04/06/2024 10:20:41,33.25,7134.72,,,,
2335,04/06/2024 10:25:41,33.25,7372.80,,,,
2336,04/06/2024 10:30:41,33.29,7603.20,,,,
2337,04/06/2024 10:35:41,33.37,7669.76,,,,
2338,04/06/2024 10:40:41,33.37,7907.84,,,,
2339,04/06/2024 10:45:41,33.55,7969.28,,,,
2340,04/06/2024 10:50:41,33.67,8435.20,,,,
2341,04/06/2024 10:55:41,34.02,8673.28,,,,
2342,04/06/2024 11:00:41,34.10,8801.28,,,,
2343,04/06/2024 11:05:41,34.15,9003.52,,,,
2344,04/06/2024 11:10:41,34.27,9384.96,,,,
2345,04/06/2024 11:15:41,34.40,9674.24,,,,
2346,04/06/2024 11:20:41,34.49,10109.44,,,,
2347,04/06/2024 11:25:41,34.66,10711.04,,,,
2348,04/06/2024 11:30:41,34.70,10501.12,,,,
2349,04/06/2024 11:35:41,34.79,10542.08,,,,
2350,04/06/2024 11:40:41,34.92,10823.68,,,,
2351,04/06/2024 11:45:41,34.96,10163.20,,,,
2352,04/06/2024 11:50:41,35.05,10798.08,,,,
2353,04/06/2024 11:55:41,35.13,9925.12,,,,
2354,04/06/2024 12:00:41,35.18,8373.76,,,,
2355,04/06/2024 12:05:41,35.35,9464.32,,,,
2356,04/06/2024 12:10:41,35.56,10552.32,,,,
2357,04/06/2024 12:15:41,35.69,10163.20,,,,
2358,04/06/2024 12:20:41,35.86,9932.80,,,,
2359,04/06/2024 12:25:41,36.08,10114.56,,,,
2360,04/06/2024 12:30:41,36.16,9994.24,,,,
2361,04/06/2024 12:35:41,36.33,10053.12,,,,
2362,04/06/2024 12:40:41,36.46,10168.32,,,,
2363,04/06/2024 12:45:41,36.63,10434.56,,,,
2364,04/06/2024 12:50:41,36.72,10798.08,,,,
2365,04/06/2024 12:55:41,36.76,11289.60,,,,
2366,04/06/2024 13:00:41,36.81,11724.80,,,,
2367,04/06/2024 13:05:41,36.93,12272.64,,,,
2368,04/06/2024 13:10:41,37.15,12456.96,,,,
2369,04/06/2024 13:15:41,37.62,13445.12,,,,
2370,04/06/2024 13:20:41,38.09,13690.88,,,,
2371,04/06/2024 13:25:41,38.44,14320.64,,,,
2372,04/06/2024 13:30:41,38.74,15057.92,,,,
2373,04/06/2024 13:35:41,38.99,15856.64,,,,
2374,04/06/2024 13:40:41,39.17,15278.08,,,,
2375,04/06/2024 13:45:41,39.25,14740.48,,,,
2376,04/06/2024 13:50:41,39.29,14300.16,,,,
2377,04/06/2024 13:55:41,39.59,11745.28,,,,
2378,04/06/2024 14:00:41,39.85,17218.56,,,,
2379,04/06/2024 14:05:41,39.38,17889.28,,,,
2380,04/06/2024 14:10:41,39.29,16348.16,,,,
2381,04/06/2024 14:15:41,39.51,18104.32,,,,
2382,04/06/2024 14:20:41,39.47,18329.60,,,,
2383,04/06/2024 14:25:41,39.17,14090.24,,,,
2384,04/06/2024 14:30:41,38.74,6712.32,,,,
2385,04/06/2024 14:35:41,38.39,2842.88,,,,
2386,04/06/2024 14:40:41,38.31,2073.60,,,,
2387,04/06/2024 14:45:41,38.31,1752.32,,,,
2388,04/06/2024 14:50:41,38.18,1475.84,,,,
2389,04/06/2024 14:55:41,38.18,1342.08,,,,
2390,04/06/2024 15:00:41,38.14,1161.92,,,,
2391,04/06/2024 15:05:41,38.14,1093.44,,,,
2392,04/06/2024 15:10:41,38.14,1137.28,,,,
2393,04/06/2024 15:15:41,38.18,1182.40,,,,
2394,04/06/2024 15:20:41,38.09,1184.00,,,,
2395,04/06/2024 15:25:41,38.05,1140.80,,,,
2396,04/06/2024 15:30:41,37.88,1101.12,,,,
2397,04/06/2024 15:35:41,37.71,1033.28,,,,
2398,04/06/2024 15:40:41,37.62,952.00,,,,
2399,04/06/2024 15:45:41,37.41,833.92,,,,
2400,04/06/2024 15:50:41,37.58,872.96,,,,
2401,04/06/2024 15:55:41,37.41,611.84,,,,
2402,04/06/2024 16:00:41,36.98,688.32,,,,
2403,04/06/2024 16:05:41,36.63,665.92,,,,
2404,04/06/2024 16:10:41,36.42,706.88,,,,
2405,04/06/2024 16:15:41,36.33,721.28,,,,
2406,04/06/2024 16:20:41,36.12,674.88,,,,
2407,04/06/2024 16:25:41,35.95,689.28,,,,
2408,04/06/2024 16:30:41,35.82,674.88,,,,
2409,04/06/2024 16:35:41,35.73,645.76,,,,
2410,04/06/2024 16:40:41,35.60,609.28,,,,
2411,04/06/2024 16:45:41,35.52,559.84,,,,
2412,04/06/2024 16:50:41,35.43,537.76,,,,
2413,04/06/2024 16:55:41,35.43,529.28,,,,
2414,04/06/2024 17:00:41,35.39,525.12,,,,
2415,04/06/2024 17:05:41,35.35,496.00,,,,
2416,04/06/2024 17:10:41,35.35,463.68,,,,
2417,04/06/2024 17:15:41,35.26,410.08,,,,
2418,04/06/2024 17:20:41,35.22,373.60,,,,
2419,04/06/2024 17:25:41,35.13,334.40,,,,
2420,04/06/2024 17:30:41,35.09,288.48,,,,
2421,04/06/2024 17:35:41,35.18,234.72,,,,
2422,04/06/2024 17:40:41,35.09,181.20,,,,
2423,04/06/2024 17:45:41,35.00,128.52,,,,
2424,04/06/2024 17:50:41,34.96,70.98,,,,
2425,04/06/2024 17:55:41,34.92,31.02,,,,
2426,04/06/2024 18:00:41,34.92,48.56,,,,
2427,04/06/2024 18:05:41,34.83,24.44,,,,
2428,04/06/2024 18:10:41,34.83,13.59,,,,
2429,04/06/2024 18:15:41,34.83,3.17,,,,
2430,04/06/2024 18:20:41,34.62,0.42,,,,
2431,04/06/2024 18:25:41,34.53,0.00,,,,
2432,04/06/2024 18:30:41,34.45,0.00,,,,
2433,04/06/2024 18:35:41,34.36,0.00,,,,
2434,04/06/2024 18:40:41,34.32,0.00,,,,
2435,04/06/2024 18:45:41,34.19,0.00,,,,
2436,04/06/2024 18:50:41,34.15,0.00,,,,
2437,04/06/2024 18:55:41,34.10,0.00,,,,
2438,04/06/2024 19:00:41,34.02,0.00,,,,
2439,04/06/2024 19:05:41,33.85,0.00,,,,
2440,04/06/2024 19:10:41,33.55,0.00,,,,
2441,04/06/2024 19:15:41,33.25,0.00,,,,
2442,04/06/2024 19:20:41,32.82,0.00,,,,
2443,04/06/2024 19:25:41,32.52,0.00,,,,
2444,04/06/2024 19:30:41,32.43,0.00,,,,
2445,04/06/2024 19:35:41,32.30,0.00,,,,
2446,04/06/2024 19:40:41,32.09,0.00,,,,
2447,04/06/2024 19:45:41,32.09,0.00,,,,
2448,04/06/2024 19:50:41,31.96,0.00,,,,
2449,04/06/2024 19:55:41,31.92,0.00,,,,
2450,04/06/2024 20:00:41,31.79,0.00,,,,
2451,04/06/2024 20:05:41,31.83,0.00,,,,
2452,04/06/2024 20:10:41,31.79,0.00,,,,
2453,04/06/2024 20:15:41,31.74,0.00,,,,
2454,04/06/2024 20:20:41,31.87,0.00,,,,
2455,04/06/2024 20:25:41,32.09,0.00,,,,
2456,04/06/2024 20:30:41,32.13,0.00,,,,
2457,04/06/2024 20:35:41,32.17,0.00,,,,
2458,04/06/2024 20:40:41,32.26,0.00,,,,
2459,04/06/2024 20:45:41,32.22,0.00,,,,
2460,04/06/2024 20:50:41,31.96,0.00,,,,
2461,04/06/2024 20:55:41,31.83,0.00,,,,
2462,04/06/2024 21:00:41,31.92,0.00,,,,
2463,04/06/2024 21:05:41,31.92,0.00,,,,
2464,04/06/2024 21:10:41,31.87,0.00,,,,
2465,04/06/2024 21:15:41,32.04,0.00,,,,
2466,04/06/2024 21:20:41,32.04,0.00,,,,
2467,04/06/2024 21:25:41,31.96,0.00,,,,
2468,04/06/2024 21:30:41,32.04,0.00,,,,
2469,04/06/2024 21:35:41,32.00,0.00,,,,
2470,04/06/2024 21:40:41,32.00,0.00,,,,
2471,04/06/2024 21:45:41,31.96,0.00,,,,
2472,04/06/2024 21:50:41,31.92,0.00,,,,
2473,04/06/2024 21:55:41,31.92,0.00,,,,
2474,04/06/2024 22:00:41,31.92,0.00,,,,
2475,04/06/2024 22:05:41,31.92,0.00,,,,
2476,04/06/2024 22:10:41,31.96,0.00,,,,
2477,04/06/2024 22:15:41,32.00,0.00,,,,
2478,04/06/2024 22:20:41,31.96,0.00,,,,
2479,04/06/2024 22:25:41,31.96,0.00,,,,
2480,04/06/2024 22:30:41,31.96,0.00,,,,
2481,04/06/2024 22:35:41,32.04,0.00,,,,
2482,04/06/2024 22:40:41,32.00,0.00,,,,
2483,04/06/2024 22:45:41,31.96,0.00,,,,
2484,04/06/2024 22:50:41,31.96,0.00,,,,
2485,04/06/2024 22:55:41,32.00,0.00,,,,
2486,04/06/2024 23:00:41,32.00,0.00,,,,
2487,04/06/2024 23:05:41,31.96,0.00,,,,
2488,04/06/2024 23:10:41,31.96,0.00,,,,
2489,04/06/2024 23:15:41,32.00,0.00,,,,
2490,04/06/2024 23:20:41,32.04,0.00,,,,
2491,04/06/2024 23:25:41,32.04,0.00,,,,
2492,04/06/2024 23:30:41,32.13,0.00,,,,
2493,04/06/2024 23:35:41,32.04,0.00,,,,
2494,04/06/2024 23:40:41,32.04,0.00,,,,
2495,04/06/2024 23:45:41,32.09,0.00,,,,
2496,04/06/2024 23:50:41,32.09,0.00,,,,
2497,04/06/2024 23:55:41,31.96,0.00,,,,
2498,04/07/2024 00:00:41,31.74,0.00,,,,
2499,04/07/2024 00:05:41,31.40,0.00,,,,
2500,04/07/2024 00:10:41,31.10,0.00,,,,
2501,04/07/2024 00:15:41,30.97,0.00,,,,
2502,04/07/2024 00:20:41,31.01,0.00,,,,
2503,04/07/2024 00:25:41,30.97,0.00,,,,
2504,04/07/2024 00:30:41,30.84,0.00,,,,
2505,04/07/2024 00:35:41,30.84,0.00,,,,
2506,04/07/2024 00:40:41,30.84,0.00,,,,
2507,04/07/2024 00:45:41,30.93,0.00,,,,
2508,04/07/2024 00:50:41,30.97,0.00,,,,
2509,04/07/2024 00:55:41,30.93,0.00,,,,
2510,04/07/2024 01:00:41,30.89,0.00,,,,
2511,04/07/2024 01:05:41,30.80,0.00,,,,
2512,04/07/2024 01:10:41,30.76,0.00,,,,
2513,04/07/2024 01:15:41,30.59,0.00,,,,
2514,04/07/2024 01:20:41,30.41,0.00,,,,
2515,04/07/2024 01:25:41,30.24,0.00,,,,
2516,04/07/2024 01:30:41,30.16,0.00,,,,
2517,04/07/2024 01:35:41,30.03,0.00,,,,
2518,04/07/2024 01:40:41,29.94,0.00,,,,
2519,04/07/2024 01:45:41,29.81,0.00,,,,
2520,04/07/2024 01:50:41,29.73,0.00,,,,
2521,04/07/2024 01:55:41,29.73,0.00,,,,
2522,04/07/2024 02:00:41,29.68,0.00,,,,
2523,04/07/2024 02:05:41,29.64,0.00,,,,
2524,04/07/2024 02:10:41,29.60,0.00,,,,
2525,04/07/2024 02:15:41,29.56,0.00,,,,
2526,04/07/2024 02:20:41,29.60,0.00,,,,
2527,04/07/2024 02:25:41,29.60,0.00,,,,
2528,04/07/2024 02:30:41,29.64,0.00,,,,
2529,04/07/2024 02:35:41,29.56,0.00,,,,
2530,04/07/2024 02:40:41,29.51,0.00,,,,
2531,04/07/2024 02:45:41,29.47,0.00,,,,
2532,04/07/2024 02:50:41,29.47,0.00,,,,
2533,04/07/2024 02:55:41,29.47,0.00,,,,
2534,04/07/2024 03:00:41,29.43,0.00,,,,
2535,04/07/2024 03:05:41,29.38,0.00,,,,
2536,04/07/2024 03:10:41,29.43,0.00,,,,
2537,04/07/2024 03:15:41,29.38,0.00,,,,
2538,04/07/2024 03:20:41,29.30,0.00,,,,
2539,04/07/2024 03:25:41,29.38,0.00,,,,
2540,04/07/2024 03:30:41,29.38,0.00,,,,
2541,04/07/2024 03:35:41,29.30,0.00,,,,
2542,04/07/2024 03:40:41,29.34,0.00,,,,
2543,04/07/2024 03:45:41,29.34,0.00,,,,
2544,04/07/2024 03:50:41,29.26,0.00,,,,
2545,04/07/2024 03:55:41,29.30,0.00,,,,
2546,04/07/2024 04:00:41,29.21,0.00,,,,
2547,04/07/2024 04:05:41,29.21,0.00,,,,
2548,04/07/2024 04:10:41,29.17,0.00,,,,
2549,04/07/2024 04:15:41,29.13,0.00,,,,
2550,04/07/2024 04:20:41,29.08,0.00,,,,
2551,04/07/2024 04:25:41,29.08,0.00,,,,
2552,04/07/2024 04:30:41,29.08,0.00,,,,
2553,04/07/2024 04:35:41,29.08,0.00,,,,
2554,04/07/2024 04:40:41,29.13,0.00,,,,
2555,04/07/2024 04:45:41,29.13,0.00,,,,
2556,04/07/2024 04:50:41,29.08,0.00,,,,
2557,04/07/2024 04:55:41,29.00,0.00,,,,
2558,04/07/2024 05:00:41,29.00,0.00,,,,
2559,04/07/2024 05:05:41,28.95,0.00,,,,
2560,04/07/2024 05:10:41,28.95,0.00,,,,
2561,04/07/2024 05:15:41,28.95,0.00,,,,
2562,04/07/2024 05:20:41,28.91,0.00,,,,
2563,04/07/2024 05:25:41,28.87,0.00,,,,
2564,04/07/2024 05:30:41,28.83,0.00,,,,
2565,04/07/2024 05:35:41,28.87,0.00,,,,
2566,04/07/2024 05:40:41,28.78,0.00,,,,
2567,04/07/2024 05:45:41,28.78,0.00,,,,
2568,04/07/2024 05:50:41,28.83,1.48,,,,
2569,04/07/2024 05:55:41,28.78,3.80,,,,
2570,04/07/2024 06:00:41,28.70,11.42,,,,
2571,04/07/2024 06:05:41,28.70,21.90,,,,
2572,04/07/2024 06:10:41,28.65,43.58,,,,
2573,04/07/2024 06:15:41,28.78,44.04,,,,
2574,04/07/2024 06:20:41,28.70,84.64,,,,
2575,04/07/2024 06:25:41,28.70,112.36,,,,
2576,04/07/2024 06:30:41,28.70,144.72,,,,
2577,04/07/2024 06:35:41,28.70,179.60,,,,
2578,04/07/2024 06:40:41,28.57,200.96,,,,
2579,04/07/2024 06:45:41,28.61,246.88,,,,
2580,04/07/2024 06:50:41,28.57,310.00,,,,
2581,04/07/2024 06:55:41,28.61,368.80,,,,
2582,04/07/2024 07:00:41,28.65,532.32,,,,
2583,04/07/2024 07:05:41,28.70,446.88,,,,
2584,04/07/2024 07:10:41,28.74,1226.24,,,,
2585,04/07/2024 07:15:41,28.78,565.28,,,,
2586,04/07/2024 07:20:41,28.65,374.40,,,,
2587,04/07/2024 07:25:41,28.65,588.16,,,,
2588,04/07/2024 07:30:41,28.53,744.00,,,,
2589,04/07/2024 07:35:41,28.53,979.20,,,,
2590,04/07/2024 07:40:41,28.48,1031.68,,,,
2591,04/07/2024 07:45:41,28.61,1008.00,,,,
2592,04/07/2024 07:50:41,28.70,1075.52,,,,
2593,04/07/2024 07:55:41,28.74,958.08,,,,
2594,04/07/2024 08:00:41,28.78,1000.32,,,,
2595,04/07/2024 08:05:41,28.65,1005.44,,,,
2596,04/07/2024 08:10:41,28.74,952.00,,,,
2597,04/07/2024 08:15:41,28.65,1091.84,,,,
2598,04/07/2024 08:20:41,28.65,1215.36,,,,
2599,04/07/2024 08:25:41,28.70,1346.56,,,,
2600,04/07/2024 08:30:41,28.74,1432.96,,,,
2601,04/07/2024 08:35:41,28.74,1537.92,,,,
2602,04/07/2024 08:40:41,28.74,1716.48,,,,
2603,04/07/2024 08:45:41,28.83,2037.76,,,,
2604,04/07/2024 08:50:41,29.00,3811.84,,,,
2605,04/07/2024 08:55:41,29.38,5178.88,,,,
2606,04/07/2024 09:00:41,29.68,6540.80,,,,
2607,04/07/2024 09:05:41,29.98,7080.96,,,,
2608,04/07/2024 09:10:41,30.16,6814.72,,,,
2609,04/07/2024 09:15:41,30.11,5747.20,,,,
2610,04/07/2024 09:20:41,30.20,5207.04,,,,
2611,04/07/2024 09:25:41,30.46,5864.96,,,,
2612,04/07/2024 09:30:41,30.93,6259.20,,,,
2613,04/07/2024 09:35:41,30.97,3399.68,,,,
2614,04/07/2024 09:40:41,31.74,1315.20,,,,
2615,04/07/2024 09:45:41,32.00,1121.28,,,,
2616,04/07/2024 09:50:41,31.87,392.16,,,,
2617,04/07/2024 09:55:41,31.87,913.92,,,,
2618,04/07/2024 10:00:41,31.70,1298.24,,,,
2619,04/07/2024 10:05:41,31.36,1230.40,,,,
2620,04/07/2024 10:10:41,31.27,1618.56,,,,
2621,04/07/2024 10:15:41,31.10,1895.68,,,,
2622,04/07/2024 10:20:41,30.84,2183.68,,,,
2623,04/07/2024 10:25:41,30.76,2554.24,,,,
2624,04/07/2024 10:30:41,30.71,2846.72,,,,
2625,04/07/2024 10:35:41,30.67,2266.24,,,,
2626,04/07/2024 10:40:41,30.59,1482.88,,,,
2627,04/07/2024 10:45:41,30.59,947.84,,,,
2628,04/07/2024 10:50:41,30.63,968.00,,,,
2629,04/07/2024 10:55:41,30.63,1049.28,,,,
2630,04/07/2024 11:00:41,30.67,1112.96,,,,
2631,04/07/2024 11:05:41,30.67,1101.76,,,,
2632,04/07/2024 11:10:41,30.67,959.68,,,,
2633,04/07/2024 11:15:41,30.67,652.48,,,,
2634,04/07/2024 11:20:41,30.63,610.56,,,,
2635,04/07/2024 11:25:41,30.59,761.28,,,,
2636,04/07/2024 11:30:41,30.63,1035.84,,,,
2637,04/07/2024 11:35:41,30.59,1053.76,,,,
2638,04/07/2024 11:40:41,30.63,1124.80,,,,
2639,04/07/2024 11:45:41,30.63,1184.96,,,,
2640,04/07/2024 11:50:41,30.63,1283.84,,,,
2641,04/07/2024 11:55:41,30.59,1481.60,,,,
2642,04/07/2024 12:00:41,30.59,1841.28,,,,
2643,04/07/2024 12:05:41,30.67,2369.92,,,,
2644,04/07/2024 12:10:41,30.71,2830.08,,,,
2645,04/07/2024 12:15:41,30.63,2636.80,,,,
2646,04/07/2024 12:20:41,30.54,2708.48,,,,
2647,04/07/2024 12:25:41,30.50,1132.48,,,,
2648,04/07/2024 12:30:41,30.46,586.88,,,,
2649,04/07/2024 12:35:41,30.41,809.92,,,,
2650,04/07/2024 12:40:41,30.46,1507.84,,,,
2651,04/07/2024 12:45:41,30.50,2093.44,,,,
2652,04/07/2024 12:50:41,30.50,2430.72,,,,
2653,04/07/2024 12:55:41,30.59,2689.28,,,,
2654,04/07/2024 13:00:41,30.71,3224.32,,,,
2655,04/07/2024 13:05:41,30.71,3292.16,,,,
2656,04/07/2024 13:10:41,30.76,3717.12,,,,
2657,04/07/2024 13:15:41,30.80,4332.80,,,,
2658,04/07/2024 13:20:41,30.93,5683.20,,,,
2659,04/07/2024 13:25:41,31.01,6809.60,,,,
2660,04/07/2024 13:30:41,31.19,8199.68,,,,
2661,04/07/2024 13:35:41,31.36,9830.40,,,,
2662,04/07/2024 13:40:41,31.49,9052.16,,,,
2663,04/07/2024 13:45:41,31.23,4830.72,,,,
2664,04/07/2024 13:50:41,31.31,5024.00,,,,
2665,04/07/2024 13:55:41,31.53,5141.76,,,,
2666,04/07/2024 14:00:41,31.74,8320.00,,,,
2667,04/07/2024 14:05:41,31.79,5329.92,,,,
2668,04/07/2024 14:10:41,31.83,4305.92,,,,
2669,04/07/2024 14:15:41,31.92,3554.56,,,,
2670,04/07/2024 14:20:41,31.92,2362.88,,,,
2671,04/07/2024 14:25:41,31.96,1950.08,,,,
2672,04/07/2024 14:30:41,31.83,1764.48,,,,
2673,04/07/2024 14:35:41,31.87,1683.84,,,,
2674,04/07/2024 14:40:41,31.87,1716.48,,,,
2675,04/07/2024 14:45:41,31.87,1738.88,,,,
2676,04/07/2024 14:50:41,31.83,1709.44,,,,
2677,04/07/2024 14:55:41,31.74,1585.28,,,,
2678,04/07/2024 15:00:41,31.70,1411.20,,,,
2679,04/07/2024 15:05:41,31.70,859.52,,,,
2680,04/07/2024 15:10:41,31.66,596.64,,,,
2681,04/07/2024 15:15:41,31.57,536.96,,,,
2682,04/07/2024 15:20:41,31.44,493.44,,,,
2683,04/07/2024 15:25:41,31.40,486.56,,,,
2684,04/07/2024 15:30:41,31.27,418.88,,,,
2685,04/07/2024 15:35:41,31.19,461.28,,,,
2686,04/07/2024 15:40:41,31.10,685.12,,,,
2687,04/07/2024 15:45:41,31.14,616.96,,,,
2688,04/07/2024 15:50:41,31.06,547.20,,,,
2689,04/07/2024 15:55:41,31.06,488.32,,,,
2690,04/07/2024 16:00:41,31.01,428.16,,,,
2691,04/07/2024 16:05:41,31.06,378.72,,,,
2692,04/07/2024 16:10:41,31.10,348.00,,,,
2693,04/07/2024 16:15:41,31.06,310.56,,,,
2694,04/07/2024 16:20:41,31.06,294.48,,,,
2695,04/07/2024 16:25:41,31.01,274.80,,,,
2696,04/07/2024 16:30:41,30.97,255.36,,,,
2697,04/07/2024 16:35:41,30.93,243.52,,,,
2698,04/07/2024 16:40:41,30.76,236.72,,,,
2699,04/07/2024 16:45:41,30.89,243.52,,,,
2700,04/07/2024 16:50:41,30.80,236.72,,,,
2701,04/07/2024 16:55:41,30.84,221.28,,,,
