#,Date-Time (Indonesia Standard Time),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
4095,03/12/2024 17:06:47,31.61,699.52,,,,
4096,03/12/2024 17:11:47,31.61,643.52,,,,
4097,03/12/2024 17:16:47,31.53,575.68,,,,
4098,03/12/2024 17:21:47,31.53,514.56,,,,
4099,03/12/2024 17:26:47,31.49,432.96,,,,
4100,03/12/2024 17:31:47,31.31,386.56,,,,
4101,03/12/2024 17:36:47,31.10,327.84,,,,
4102,03/12/2024 17:41:47,30.97,271.04,,,,
4103,03/12/2024 17:46:47,30.97,228.72,,,,
4104,03/12/2024 17:51:47,30.89,189.12,,,,
4105,03/12/2024 17:56:47,30.84,147.72,,,,
4106,03/12/2024 18:01:47,30.76,101.64,,,,
4107,03/12/2024 18:06:47,30.63,68.06,,,,
4108,03/12/2024 18:11:47,30.54,34.19,,,,
4109,03/12/2024 18:16:47,30.50,17.48,,,,
4110,03/12/2024 18:21:47,30.50,6.77,,,,
4111,03/12/2024 18:26:47,30.46,2.05,,,,
4112,03/12/2024 18:31:47,30.50,0.20,,,,
4113,03/12/2024 18:36:47,30.50,0.00,,,,
4114,03/12/2024 18:41:47,30.46,0.00,,,,
4115,03/12/2024 18:46:47,30.50,0.00,,,,
4116,03/12/2024 18:51:47,30.63,0.00,,,,
4117,03/12/2024 18:56:47,30.76,0.00,,,,
4118,03/12/2024 19:01:47,30.84,0.00,,,,
4119,03/12/2024 19:06:47,30.67,0.00,,,,
4120,03/12/2024 19:11:47,30.37,0.00,,,,
4121,03/12/2024 19:16:47,30.20,0.00,,,,
4122,03/12/2024 19:21:47,29.90,0.00,,,,
4123,03/12/2024 19:26:47,29.77,0.00,,,,
4124,03/12/2024 19:31:47,29.68,0.00,,,,
4125,03/12/2024 19:36:47,29.68,0.00,,,,
4126,03/12/2024 19:41:47,29.60,0.00,,,,
4127,03/12/2024 19:46:47,29.51,0.00,,,,
4128,03/12/2024 19:51:47,29.51,0.00,,,,
4129,03/12/2024 19:56:47,29.47,0.00,,,,
4130,03/12/2024 20:01:47,29.47,0.00,,,,
4131,03/12/2024 20:06:47,29.47,0.00,,,,
4132,03/12/2024 20:11:47,29.47,0.00,,,,
4133,03/12/2024 20:16:47,29.21,0.00,,,,
4134,03/12/2024 20:21:47,28.78,0.00,,,,
4135,03/12/2024 20:26:47,28.44,0.00,,,,
4136,03/12/2024 20:31:47,28.23,0.00,,,,
4137,03/12/2024 20:36:47,28.23,0.00,,,,
4138,03/12/2024 20:41:47,28.27,0.00,,,,
4139,03/12/2024 20:46:47,28.23,0.00,,,,
4140,03/12/2024 20:51:47,28.27,0.00,,,,
4141,03/12/2024 20:56:47,28.27,0.00,,,,
4142,03/12/2024 21:01:47,28.23,0.00,,,,
4143,03/12/2024 21:06:47,28.31,0.00,,,,
4144,03/12/2024 21:11:47,28.27,0.00,,,,
4145,03/12/2024 21:16:47,28.31,0.00,,,,
4146,03/12/2024 21:21:47,28.31,0.00,,,,
4147,03/12/2024 21:26:47,28.27,0.00,,,,
4148,03/12/2024 21:31:47,28.31,0.00,,,,
4149,03/12/2024 21:36:47,28.31,0.00,,,,
4150,03/12/2024 21:41:47,28.31,0.00,,,,
4151,03/12/2024 21:46:47,28.27,0.00,,,,
4152,03/12/2024 21:51:47,28.31,0.00,,,,
4153,03/12/2024 21:56:47,28.27,0.00,,,,
4154,03/12/2024 22:01:47,28.31,0.00,,,,
4155,03/12/2024 22:06:47,28.31,0.00,,,,
4156,03/12/2024 22:11:47,28.27,0.00,,,,
4157,03/12/2024 22:16:47,28.23,0.00,,,,
4158,03/12/2024 22:21:47,28.31,0.00,,,,
4159,03/12/2024 22:26:47,28.31,0.00,,,,
4160,03/12/2024 22:31:47,28.31,0.00,,,,
4161,03/12/2024 22:36:47,28.31,0.00,,,,
4162,03/12/2024 22:41:47,28.27,0.00,,,,
4163,03/12/2024 22:46:47,28.27,0.00,,,,
4164,03/12/2024 22:51:47,28.27,0.00,,,,
4165,03/12/2024 22:56:47,28.35,0.00,,,,
4166,03/12/2024 23:01:47,28.31,0.00,,,,
4167,03/12/2024 23:06:47,27.88,0.00,,,,
4168,03/12/2024 23:11:47,26.42,0.00,,,,
4169,03/12/2024 23:16:47,25.78,0.00,,,,
4170,03/12/2024 23:21:47,25.35,0.00,,,,
4171,03/12/2024 23:26:47,25.31,0.00,,,,
4172,03/12/2024 23:31:47,25.39,0.00,,,,
4173,03/12/2024 23:36:47,25.31,0.00,,,,
4174,03/12/2024 23:41:47,25.09,0.00,,,,
4175,03/12/2024 23:46:47,24.84,0.20,,,,
4176,03/12/2024 23:51:47,24.88,0.00,,,,
4177,03/12/2024 23:56:47,25.01,0.00,,,,
4178,03/13/2024 00:01:47,26.47,0.00,,,,
4179,03/13/2024 00:06:47,28.27,0.00,,,,
4180,03/13/2024 00:11:47,28.83,0.00,,,,
4181,03/13/2024 00:16:47,28.83,0.00,,,,
4182,03/13/2024 00:21:47,28.83,0.00,,,,
4183,03/13/2024 00:26:47,28.74,0.00,,,,
4184,03/13/2024 00:31:47,28.78,0.00,,,,
4185,03/13/2024 00:36:47,28.78,0.00,,,,
4186,03/13/2024 00:41:47,28.74,0.00,,,,
4187,03/13/2024 00:46:47,28.70,0.00,,,,
4188,03/13/2024 00:51:47,28.74,0.00,,,,
4189,03/13/2024 00:56:47,28.87,0.00,,,,
4190,03/13/2024 01:01:47,28.95,0.00,,,,
4191,03/13/2024 01:06:47,29.04,0.00,,,,
4192,03/13/2024 01:11:47,29.00,0.00,,,,
4193,03/13/2024 01:16:47,29.00,0.00,,,,
4194,03/13/2024 01:21:47,28.91,0.00,,,,
4195,03/13/2024 01:26:47,28.91,0.00,,,,
4196,03/13/2024 01:31:47,28.87,0.00,,,,
4197,03/13/2024 01:36:47,28.83,0.00,,,,
4198,03/13/2024 01:41:47,28.78,0.00,,,,
4199,03/13/2024 01:46:47,28.83,0.00,,,,
4200,03/13/2024 01:51:47,28.74,0.00,,,,
4201,03/13/2024 01:56:47,28.74,0.00,,,,
4202,03/13/2024 02:01:47,28.83,0.00,,,,
4203,03/13/2024 02:06:47,28.74,0.00,,,,
4204,03/13/2024 02:11:47,28.78,0.00,,,,
4205,03/13/2024 02:16:47,28.70,0.00,,,,
4206,03/13/2024 02:21:47,28.65,0.00,,,,
4207,03/13/2024 02:26:47,28.70,0.00,,,,
4208,03/13/2024 02:31:47,28.74,0.00,,,,
4209,03/13/2024 02:36:47,28.74,0.00,,,,
4210,03/13/2024 02:41:47,28.70,0.20,,,,
4211,03/13/2024 02:46:47,28.65,0.00,,,,
4212,03/13/2024 02:51:47,28.65,0.00,,,,
4213,03/13/2024 02:56:47,28.53,0.00,,,,
4214,03/13/2024 03:01:47,28.53,0.00,,,,
4215,03/13/2024 03:06:47,28.57,0.00,,,,
4216,03/13/2024 03:11:47,28.53,0.00,,,,
4217,03/13/2024 03:16:47,28.48,0.00,,,,
4218,03/13/2024 03:21:47,28.53,0.00,,,,
4219,03/13/2024 03:26:47,28.48,0.00,,,,
4220,03/13/2024 03:31:47,28.48,0.00,,,,
4221,03/13/2024 03:36:47,28.48,0.00,,,,
4222,03/13/2024 03:41:47,28.48,0.00,,,,
4223,03/13/2024 03:46:47,28.53,0.00,,,,
4224,03/13/2024 03:51:47,28.48,0.00,,,,
4225,03/13/2024 03:56:47,28.48,0.00,,,,
4226,03/13/2024 04:01:47,28.40,0.00,,,,
4227,03/13/2024 04:06:47,28.31,0.00,,,,
4228,03/13/2024 04:11:47,28.10,0.00,,,,
4229,03/13/2024 04:16:47,27.88,0.00,,,,
4230,03/13/2024 04:21:47,27.75,0.00,,,,
4231,03/13/2024 04:26:47,27.63,0.00,,,,
4232,03/13/2024 04:31:47,27.58,0.00,,,,
4233,03/13/2024 04:36:47,27.63,0.00,,,,
4234,03/13/2024 04:41:47,27.63,0.00,,,,
4235,03/13/2024 04:46:47,27.63,0.00,,,,
4236,03/13/2024 04:51:47,27.67,0.00,,,,
4237,03/13/2024 04:56:47,27.67,0.00,,,,
4238,03/13/2024 05:01:47,28.01,0.00,,,,
4239,03/13/2024 05:06:47,28.14,0.00,,,,
4240,03/13/2024 05:11:47,28.14,0.00,,,,
4241,03/13/2024 05:16:47,28.23,0.00,,,,
4242,03/13/2024 05:21:47,28.23,0.00,,,,
4243,03/13/2024 05:26:47,28.23,0.00,,,,
4244,03/13/2024 05:31:47,28.18,0.00,,,,
4245,03/13/2024 05:36:47,28.23,0.20,,,,
4246,03/13/2024 05:41:47,28.14,0.00,,,,
4247,03/13/2024 05:46:47,28.10,0.00,,,,
4248,03/13/2024 05:51:47,27.97,0.41,,,,
4249,03/13/2024 05:56:47,27.84,2.25,,,,
4250,03/13/2024 06:01:47,27.71,10.06,,,,
4251,03/13/2024 06:06:47,27.63,21.40,,,,
4252,03/13/2024 06:11:47,27.58,45.78,,,,
4253,03/13/2024 06:16:47,27.67,92.48,,,,
4254,03/13/2024 06:21:47,27.80,156.04,,,,
4255,03/13/2024 06:26:47,27.75,219.92,,,,
4256,03/13/2024 06:31:47,27.75,306.56,,,,
4257,03/13/2024 06:36:47,27.71,411.36,,,,
4258,03/13/2024 06:41:47,27.75,565.92,,,,
4259,03/13/2024 06:46:47,27.71,720.32,,,,
4260,03/13/2024 06:51:47,27.71,790.72,,,,
4261,03/13/2024 06:56:47,27.84,885.44,,,,
4262,03/13/2024 07:01:47,27.97,1121.92,,,,
4263,03/13/2024 07:06:47,28.05,1152.96,,,,
4264,03/13/2024 07:11:47,28.05,1404.80,,,,
4265,03/13/2024 07:16:47,28.27,1694.72,,,,
4266,03/13/2024 07:21:47,28.27,1712.00,,,,
4267,03/13/2024 07:26:47,28.14,1856.00,,,,
4268,03/13/2024 07:31:47,28.01,2741.76,,,,
4269,03/13/2024 07:36:47,27.97,2915.84,,,,
4270,03/13/2024 07:41:47,27.97,4930.56,,,,
4271,03/13/2024 07:46:47,27.93,3619.84,,,,
4272,03/13/2024 07:51:47,27.97,2812.16,,,,
4273,03/13/2024 07:56:47,28.10,2711.04,,,,
4274,03/13/2024 08:01:47,28.23,2777.60,,,,
4275,03/13/2024 08:06:47,28.18,2936.32,,,,
4276,03/13/2024 08:11:47,28.10,2917.12,,,,
4277,03/13/2024 08:16:47,28.05,3188.48,,,,
4278,03/13/2024 08:21:47,28.10,3458.56,,,,
4279,03/13/2024 08:26:47,28.31,4087.04,,,,
4280,03/13/2024 08:31:47,28.48,4089.60,,,,
4281,03/13/2024 08:36:47,28.53,4247.04,,,,
4282,03/13/2024 08:41:47,28.57,4047.36,,,,
4283,03/13/2024 08:46:47,28.65,4034.56,,,,
4284,03/13/2024 08:51:47,28.74,4234.24,,,,
4285,03/13/2024 08:56:47,28.87,4582.40,,,,
4286,03/13/2024 09:01:47,29.08,7306.24,,,,
4287,03/13/2024 09:06:47,29.13,6970.88,,,,
4288,03/13/2024 09:11:47,29.08,6673.92,,,,
4289,03/13/2024 09:16:47,29.00,6312.96,,,,
4290,03/13/2024 09:21:47,29.13,12221.44,,,,
4291,03/13/2024 09:26:47,29.64,17090.56,,,,
4292,03/13/2024 09:31:47,30.03,18344.96,,,,
4293,03/13/2024 09:36:47,30.50,22497.28,,,,
4294,03/13/2024 09:41:47,30.67,21114.88,,,,
4295,03/13/2024 09:46:47,30.84,16563.20,,,,
4296,03/13/2024 09:51:47,31.27,18032.64,,,,
4297,03/13/2024 09:56:47,31.31,5639.68,,,,
4298,03/13/2024 10:01:47,31.49,12718.08,,,,
4299,03/13/2024 10:06:47,31.44,6471.68,,,,
4300,03/13/2024 10:11:47,31.36,10583.04,,,,
4301,03/13/2024 10:16:47,31.66,12994.56,,,,
4302,03/13/2024 10:21:47,32.09,8468.48,,,,
4303,03/13/2024 10:26:47,32.34,20551.68,,,,
4304,03/13/2024 10:31:47,33.03,23080.96,,,,
4305,03/13/2024 10:36:47,33.46,23941.12,,,,
4306,03/13/2024 10:41:47,33.67,22732.80,,,,
4307,03/13/2024 10:46:47,33.80,22794.24,,,,
4308,03/13/2024 10:51:47,33.46,20648.96,,,,
4309,03/13/2024 10:56:47,33.46,20090.88,,,,
4310,03/13/2024 11:01:47,33.42,17505.28,,,,
4311,03/13/2024 11:06:47,33.46,4628.48,,,,
4312,03/13/2024 11:11:47,33.29,11955.20,,,,
4313,03/13/2024 11:16:47,33.33,16440.32,,,,
4314,03/13/2024 11:21:47,33.59,12021.76,,,,
4315,03/13/2024 11:26:47,33.55,13194.24,,,,
4316,03/13/2024 11:31:47,33.29,9802.24,,,,
4317,03/13/2024 11:36:47,33.03,6097.92,,,,
4318,03/13/2024 11:41:47,32.73,4267.52,,,,
4319,03/13/2024 11:46:47,32.47,3347.20,,,,
4320,03/13/2024 11:51:47,32.22,2780.16,,,,
4321,03/13/2024 11:56:47,32.17,3640.32,,,,
4322,03/13/2024 12:01:47,32.13,5121.28,,,,
4323,03/13/2024 12:06:47,32.04,5125.12,,,,
4324,03/13/2024 12:11:47,32.00,4460.80,,,,
4325,03/13/2024 12:16:47,31.96,4727.04,,,,
4326,03/13/2024 12:21:47,32.00,4815.36,,,,
4327,03/13/2024 12:26:47,32.00,5089.28,,,,
4328,03/13/2024 12:31:47,31.96,4812.80,,,,
4329,03/13/2024 12:36:47,31.92,4674.56,,,,
4330,03/13/2024 12:41:47,31.83,4467.20,,,,
4331,03/13/2024 12:46:47,31.74,3896.32,,,,
4332,03/13/2024 12:51:47,31.70,3663.36,,,,
4333,03/13/2024 12:56:47,31.66,3452.16,,,,
4334,03/13/2024 13:01:47,31.70,3860.48,,,,
4335,03/13/2024 13:06:47,31.61,2894.08,,,,
4336,03/13/2024 13:11:47,31.70,2819.84,,,,
4337,03/13/2024 13:16:47,31.66,2465.28,,,,
4338,03/13/2024 13:21:47,31.74,2069.76,,,,
4339,03/13/2024 13:26:47,31.83,2317.44,,,,
4340,03/13/2024 13:31:47,31.74,2416.00,,,,
4341,03/13/2024 13:36:47,31.79,2092.80,,,,
4342,03/13/2024 13:41:47,32.00,1832.96,,,,
4343,03/13/2024 13:46:47,32.26,1763.84,,,,
4344,03/13/2024 13:51:47,32.34,2575.36,,,,
4345,03/13/2024 13:56:47,32.34,1804.80,,,,
4346,03/13/2024 14:01:47,32.30,2154.88,,,,
4347,03/13/2024 14:06:47,32.34,1770.88,,,,
4348,03/13/2024 14:11:47,32.39,1642.24,,,,
4349,03/13/2024 14:16:47,32.34,1542.40,,,,
4350,03/13/2024 14:21:47,32.34,1511.04,,,,
4351,03/13/2024 14:26:47,32.34,1543.04,,,,
4352,03/13/2024 14:31:47,32.30,1499.52,,,,
4353,03/13/2024 14:36:47,32.30,1416.32,,,,
4354,03/13/2024 14:41:47,32.30,1722.88,,,,
4355,03/13/2024 14:46:47,32.26,1415.04,,,,
4356,03/13/2024 14:51:47,32.34,1594.24,,,,
4357,03/13/2024 14:56:47,32.39,1849.60,,,,
4358,03/13/2024 15:01:47,32.43,1138.24,,,,
4359,03/13/2024 15:06:47,32.43,1954.56,,,,
4360,03/13/2024 15:11:47,32.39,1479.68,,,,
4361,03/13/2024 15:16:47,32.39,1630.08,,,,
4362,03/13/2024 15:21:47,32.39,1223.68,,,,
4363,03/13/2024 15:26:47,32.43,1003.52,,,,
4364,03/13/2024 15:31:47,32.47,1112.00,,,,
4365,03/13/2024 15:36:47,32.39,1029.12,,,,
4366,03/13/2024 15:41:47,32.30,1461.76,,,,
4367,03/13/2024 15:46:47,32.26,1432.96,,,,
4368,03/13/2024 15:51:47,32.26,1331.20,,,,
4369,03/13/2024 15:56:47,32.26,1322.88,,,,
4370,03/13/2024 16:01:47,32.26,1301.76,,,,
4371,03/13/2024 16:06:47,32.22,1194.24,,,,
4372,03/13/2024 16:11:47,32.17,1097.92,,,,
4373,03/13/2024 16:16:47,32.17,1031.36,,,,
4374,03/13/2024 16:21:47,32.17,937.92,,,,
4375,03/13/2024 16:26:47,32.09,868.80,,,,
4376,03/13/2024 16:31:47,32.00,968.96,,,,
4377,03/13/2024 16:36:47,31.96,788.48,,,,
4378,03/13/2024 16:41:47,31.96,700.16,,,,
4379,03/13/2024 16:46:47,31.83,620.96,,,,
4380,03/13/2024 16:51:47,31.83,614.24,,,,
4381,03/13/2024 16:56:47,31.74,624.16,,,,
4382,03/13/2024 17:01:47,31.66,643.04,,,,
4383,03/13/2024 17:06:47,31.53,701.44,,,,
4384,03/13/2024 17:11:47,31.36,620.96,,,,
4385,03/13/2024 17:16:47,31.36,473.12,,,,
4386,03/13/2024 17:21:47,31.27,438.56,,,,
4387,03/13/2024 17:26:47,31.14,383.84,,,,
4388,03/13/2024 17:31:47,30.93,343.52,,,,
4389,03/13/2024 17:36:47,30.84,253.60,,,,
4390,03/13/2024 17:41:47,30.76,198.96,,,,
4391,03/13/2024 17:46:47,30.76,106.56,,,,
4392,03/13/2024 17:51:47,30.71,76.68,,,,
4393,03/13/2024 17:56:47,30.54,46.56,,,,
4394,03/13/2024 18:01:47,30.46,30.08,,,,
4395,03/13/2024 18:06:47,30.28,23.05,,,,
4396,03/13/2024 18:11:47,30.20,14.81,,,,
4397,03/13/2024 18:16:47,30.20,7.39,,,,
4398,03/13/2024 18:21:47,30.20,2.87,,,,
4399,03/13/2024 18:26:47,30.20,0.61,,,,
4400,03/13/2024 18:31:47,30.28,0.00,,,,
4401,03/13/2024 18:36:47,30.20,0.00,,,,
4402,03/13/2024 18:41:47,30.24,0.00,,,,
4403,03/13/2024 18:46:47,30.24,0.00,,,,
4404,03/13/2024 18:51:47,30.20,0.00,,,,
4405,03/13/2024 18:56:47,30.16,0.00,,,,
4406,03/13/2024 19:01:47,30.11,0.00,,,,
4407,03/13/2024 19:06:47,30.07,0.00,,,,
4408,03/13/2024 19:11:47,29.98,0.00,,,,
4409,03/13/2024 19:16:47,29.90,0.00,,,,
4410,03/13/2024 19:21:47,29.81,0.00,,,,
4411,03/13/2024 19:26:47,29.68,0.00,,,,
4412,03/13/2024 19:31:47,29.68,0.00,,,,
4413,03/13/2024 19:36:47,29.56,0.00,,,,
4414,03/13/2024 19:41:47,29.47,0.00,,,,
4415,03/13/2024 19:46:47,29.38,0.00,,,,
4416,03/13/2024 19:51:47,29.26,0.00,,,,
4417,03/13/2024 19:56:47,29.26,0.00,,,,
4418,03/13/2024 20:01:47,29.21,0.00,,,,
4419,03/13/2024 20:06:47,29.13,0.00,,,,
4420,03/13/2024 20:11:47,28.95,0.00,,,,
4421,03/13/2024 20:16:47,28.44,0.00,,,,
4422,03/13/2024 20:21:47,28.14,0.00,,,,
4423,03/13/2024 20:26:47,27.80,0.00,,,,
4424,03/13/2024 20:31:47,27.71,0.00,,,,
4425,03/13/2024 20:36:47,27.80,0.00,,,,
4426,03/13/2024 20:41:47,27.71,0.20,,,,
4427,03/13/2024 20:46:47,27.71,0.00,,,,
4428,03/13/2024 20:51:47,27.71,0.00,,,,
4429,03/13/2024 20:56:47,27.75,0.00,,,,
4430,03/13/2024 21:01:47,27.75,0.00,,,,
4431,03/13/2024 21:06:47,27.75,0.00,,,,
4432,03/13/2024 21:11:47,27.75,0.00,,,,
4433,03/13/2024 21:16:47,27.80,0.00,,,,
4434,03/13/2024 21:21:47,27.84,0.00,,,,
4435,03/13/2024 21:26:47,27.80,0.00,,,,
4436,03/13/2024 21:31:47,27.80,0.00,,,,
4437,03/13/2024 21:36:47,27.84,0.00,,,,
4438,03/13/2024 21:41:47,27.84,0.00,,,,
4439,03/13/2024 21:46:47,27.84,0.00,,,,
4440,03/13/2024 21:51:47,27.75,0.00,,,,
4441,03/13/2024 21:56:47,27.63,0.00,,,,
4442,03/13/2024 22:01:47,27.54,0.00,,,,
4443,03/13/2024 22:06:47,27.50,0.00,,,,
4444,03/13/2024 22:11:47,27.45,0.00,,,,
4445,03/13/2024 22:16:47,27.45,0.00,,,,
4446,03/13/2024 22:21:47,27.50,0.00,,,,
4447,03/13/2024 22:26:47,27.45,0.00,,,,
4448,03/13/2024 22:31:47,27.41,0.00,,,,
4449,03/13/2024 22:36:47,27.45,0.00,,,,
4450,03/13/2024 22:41:47,27.45,0.00,,,,
4451,03/13/2024 22:46:47,27.50,0.00,,,,
4452,03/13/2024 22:51:47,27.50,0.00,,,,
4453,03/13/2024 22:56:47,27.50,0.00,,,,
4454,03/13/2024 23:01:47,27.50,0.00,,,,
4455,03/13/2024 23:06:47,27.45,0.00,,,,
4456,03/13/2024 23:11:47,27.37,0.00,,,,
4457,03/13/2024 23:16:47,27.37,0.00,,,,
4458,03/13/2024 23:21:47,27.45,0.00,,,,
4459,03/13/2024 23:26:47,27.41,0.00,,,,
4460,03/13/2024 23:31:47,27.41,0.00,,,,
4461,03/13/2024 23:36:47,27.41,0.20,,,,
4462,03/13/2024 23:41:47,27.41,0.00,,,,
4463,03/13/2024 23:46:47,27.41,0.00,,,,
4464,03/13/2024 23:51:47,27.50,0.00,,,,
4465,03/13/2024 23:56:47,27.41,0.00,,,,
4466,03/14/2024 00:01:47,27.41,0.00,,,,
4467,03/14/2024 00:06:47,27.50,0.00,,,,
4468,03/14/2024 00:11:47,27.41,0.00,,,,
4469,03/14/2024 00:16:47,27.45,0.00,,,,
4470,03/14/2024 00:21:47,27.50,0.00,,,,
4471,03/14/2024 00:26:47,27.54,0.00,,,,
4472,03/14/2024 00:31:47,27.45,0.00,,,,
4473,03/14/2024 00:36:47,27.50,0.00,,,,
4474,03/14/2024 00:41:47,27.50,0.00,,,,
4475,03/14/2024 00:46:47,27.50,0.00,,,,
4476,03/14/2024 00:51:47,27.45,0.00,,,,
4477,03/14/2024 00:56:47,27.54,0.00,,,,
4478,03/14/2024 01:01:47,27.54,0.00,,,,
4479,03/14/2024 01:06:47,27.58,0.00,,,,
4480,03/14/2024 01:11:47,27.54,0.00,,,,
4481,03/14/2024 01:16:47,27.63,0.00,,,,
4482,03/14/2024 01:21:47,27.54,0.00,,,,
4483,03/14/2024 01:26:47,27.54,0.00,,,,
4484,03/14/2024 01:31:47,27.54,0.00,,,,
4485,03/14/2024 01:36:47,27.58,0.00,,,,
4486,03/14/2024 01:41:47,27.50,0.00,,,,
4487,03/14/2024 01:46:47,27.54,0.00,,,,
4488,03/14/2024 01:51:47,27.58,0.00,,,,
4489,03/14/2024 01:56:47,27.63,0.00,,,,
4490,03/14/2024 02:01:47,27.88,0.00,,,,
4491,03/14/2024 02:06:47,28.27,0.00,,,,
4492,03/14/2024 02:11:47,28.53,0.00,,,,
4493,03/14/2024 02:16:47,28.57,0.00,,,,
4494,03/14/2024 02:21:47,28.53,0.00,,,,
4495,03/14/2024 02:26:47,28.57,0.00,,,,
4496,03/14/2024 02:31:47,28.53,0.00,,,,
4497,03/14/2024 02:36:47,28.57,0.00,,,,
4498,03/14/2024 02:41:47,28.61,0.00,,,,
4499,03/14/2024 02:46:47,28.61,0.00,,,,
4500,03/14/2024 02:51:47,28.65,0.00,,,,
4501,03/14/2024 02:56:47,28.70,0.00,,,,
4502,03/14/2024 03:01:47,28.65,0.00,,,,
4503,03/14/2024 03:06:47,28.65,0.00,,,,
4504,03/14/2024 03:11:47,28.57,0.00,,,,
4505,03/14/2024 03:16:47,28.57,0.00,,,,
4506,03/14/2024 03:21:47,28.57,0.00,,,,
4507,03/14/2024 03:26:47,28.61,0.00,,,,
4508,03/14/2024 03:31:47,28.53,0.00,,,,
4509,03/14/2024 03:36:47,28.57,0.00,,,,
4510,03/14/2024 03:41:47,28.48,0.00,,,,
4511,03/14/2024 03:46:47,28.48,0.00,,,,
4512,03/14/2024 03:51:47,28.48,0.00,,,,
4513,03/14/2024 03:56:47,28.48,0.00,,,,
4514,03/14/2024 04:01:47,28.57,0.00,,,,
4515,03/14/2024 04:06:47,28.57,0.00,,,,
4516,03/14/2024 04:11:47,28.61,0.00,,,,
4517,03/14/2024 04:16:47,28.70,0.00,,,,
4518,03/14/2024 04:21:47,28.83,0.00,,,,
4519,03/14/2024 04:26:47,29.00,0.00,,,,
4520,03/14/2024 04:31:47,29.08,0.00,,,,
4521,03/14/2024 04:36:47,29.13,0.00,,,,
4522,03/14/2024 04:41:47,29.13,0.00,,,,
4523,03/14/2024 04:46:47,29.00,0.00,,,,
4524,03/14/2024 04:51:47,28.83,0.00,,,,
4525,03/14/2024 04:56:47,28.74,0.00,,,,
4526,03/14/2024 05:01:47,28.83,0.00,,,,
4527,03/14/2024 05:06:47,28.87,0.00,,,,
4528,03/14/2024 05:11:47,28.95,0.00,,,,
4529,03/14/2024 05:16:47,29.08,0.00,,,,
4530,03/14/2024 05:21:47,29.17,0.00,,,,
4531,03/14/2024 05:26:47,29.26,0.00,,,,
4532,03/14/2024 05:31:47,29.30,0.00,,,,
4533,03/14/2024 05:36:47,29.34,0.00,,,,
4534,03/14/2024 05:41:47,29.34,0.20,,,,
4535,03/14/2024 05:46:47,29.34,0.00,,,,
4536,03/14/2024 05:51:47,29.38,0.00,,,,
4537,03/14/2024 05:56:47,29.38,1.23,,,,
4538,03/14/2024 06:01:47,29.43,4.92,,,,
4539,03/14/2024 06:06:47,29.43,11.49,,,,
4540,03/14/2024 06:11:47,29.47,20.58,,,,
4541,03/14/2024 06:16:47,29.43,46.14,,,,
4542,03/14/2024 06:21:47,29.47,81.72,,,,
4543,03/14/2024 06:26:47,29.47,100.72,,,,
4544,03/14/2024 06:31:47,29.47,169.20,,,,
4545,03/14/2024 06:36:47,29.47,205.52,,,,
4546,03/14/2024 06:41:47,29.43,299.76,,,,
4547,03/14/2024 06:46:47,29.43,424.64,,,,
4548,03/14/2024 06:51:47,29.47,534.24,,,,
4549,03/14/2024 06:56:47,29.47,615.20,,,,
4550,03/14/2024 07:01:47,29.38,724.80,,,,
4551,03/14/2024 07:06:47,29.47,842.56,,,,
4552,03/14/2024 07:11:47,29.38,1010.88,,,,
4553,03/14/2024 07:16:47,29.26,1325.44,,,,
4554,03/14/2024 07:21:47,29.26,2887.68,,,,
4555,03/14/2024 07:26:47,29.30,2759.68,,,,
4556,03/14/2024 07:31:47,29.30,1623.68,,,,
4557,03/14/2024 07:36:47,29.26,1754.24,,,,
4558,03/14/2024 07:41:47,29.34,3089.92,,,,
4559,03/14/2024 07:46:47,29.43,2140.16,,,,
4560,03/14/2024 07:51:47,29.47,2094.08,,,,
4561,03/14/2024 07:56:47,29.38,2053.12,,,,
4562,03/14/2024 08:01:47,29.38,2102.40,,,,
4563,03/14/2024 08:06:47,29.30,1706.24,,,,
4564,03/14/2024 08:11:47,29.34,2778.88,,,,
4565,03/14/2024 08:16:47,29.21,3180.80,,,,
4566,03/14/2024 08:21:47,29.21,2910.72,,,,
4567,03/14/2024 08:26:47,29.13,3548.16,,,,
4568,03/14/2024 08:31:47,29.04,3400.96,,,,
4569,03/14/2024 08:36:47,29.04,3215.36,,,,
4570,03/14/2024 08:41:47,29.04,4460.80,,,,
4571,03/14/2024 08:46:47,29.04,4441.60,,,,
4572,03/14/2024 08:51:47,29.00,5475.84,,,,
4573,03/14/2024 08:56:47,29.00,4819.20,,,,
4574,03/14/2024 09:01:47,29.04,9692.16,,,,
4575,03/14/2024 09:06:47,28.95,3162.88,,,,
4576,03/14/2024 09:11:47,29.04,7004.16,,,,
4577,03/14/2024 09:16:47,29.17,9868.80,,,,
4578,03/14/2024 09:21:47,29.51,17187.84,,,,
4579,03/14/2024 09:26:47,29.38,11228.16,,,,
4580,03/14/2024 09:31:47,29.38,9802.24,,,,
4581,03/14/2024 09:36:47,29.38,12093.44,,,,
4582,03/14/2024 09:41:47,29.38,13424.64,,,,
4583,03/14/2024 09:46:47,29.51,14909.44,,,,
4584,03/14/2024 09:51:47,29.43,12021.76,,,,
4585,03/14/2024 09:56:47,29.26,8442.88,,,,
4586,03/14/2024 10:01:47,29.00,2672.64,,,,
