#,Date-Time (Indonesia Standard Time),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
4020,03/12/2024 10:40:25,35.26,11975.68,,,,
4021,03/12/2024 10:45:25,35.73,13132.80,,,,
4022,03/12/2024 10:50:25,35.52,9241.60,,,,
4023,03/12/2024 10:55:25,35.13,7278.08,,,,
4024,03/12/2024 11:00:25,35.00,7500.80,,,,
4025,03/12/2024 11:05:25,35.13,8450.56,,,,
4026,03/12/2024 11:10:25,35.09,7994.88,,,,
4027,03/12/2024 11:15:25,35.13,7096.32,,,,
4028,03/12/2024 11:20:25,35.30,8030.72,,,,
4029,03/12/2024 11:25:25,35.73,8468.48,,,,
4030,03/12/2024 11:30:25,35.82,5347.84,,,,
4031,03/12/2024 11:35:25,36.08,7649.28,,,,
4032,03/12/2024 11:40:25,36.38,6891.52,,,,
4033,03/12/2024 11:45:25,36.76,7249.92,,,,
4034,03/12/2024 11:50:25,36.72,7006.72,,,,
4035,03/12/2024 11:55:25,36.42,4559.36,,,,
4036,03/12/2024 12:00:25,37.41,5852.16,,,,
4037,03/12/2024 12:05:25,37.75,6085.12,,,,
4038,03/12/2024 12:10:25,38.05,6010.88,,,,
4039,03/12/2024 12:15:25,38.01,5440.00,,,,
4040,03/12/2024 12:20:25,37.66,3682.56,,,,
4041,03/12/2024 12:25:25,37.28,4197.12,,,,
4042,03/12/2024 12:30:25,36.98,3265.28,,,,
4043,03/12/2024 12:35:25,36.98,4032.00,,,,
4044,03/12/2024 12:40:25,36.72,3624.96,,,,
4045,03/12/2024 12:45:25,36.16,3124.48,,,,
4046,03/12/2024 12:50:25,35.73,3002.88,,,,
4047,03/12/2024 12:55:25,35.39,3335.68,,,,
4048,03/12/2024 13:00:25,35.09,2593.28,,,,
4049,03/12/2024 13:05:25,34.92,3095.04,,,,
4050,03/12/2024 13:10:25,34.83,3141.12,,,,
4051,03/12/2024 13:15:25,34.79,2809.60,,,,
4052,03/12/2024 13:20:25,34.70,2542.08,,,,
4053,03/12/2024 13:25:25,34.70,2344.32,,,,
4054,03/12/2024 13:30:25,34.79,2369.92,,,,
4055,03/12/2024 13:35:25,34.83,2234.24,,,,
4056,03/12/2024 13:40:25,34.83,2144.64,,,,
4057,03/12/2024 13:45:25,34.79,1912.32,,,,
4058,03/12/2024 13:50:25,34.70,1656.32,,,,
4059,03/12/2024 13:55:25,34.66,1536.00,,,,
4060,03/12/2024 14:00:25,34.70,1657.60,,,,
4061,03/12/2024 14:05:25,34.62,1690.24,,,,
4062,03/12/2024 14:10:25,34.57,1693.44,,,,
4063,03/12/2024 14:15:25,34.49,1585.28,,,,
4064,03/12/2024 14:20:25,34.49,1062.08,,,,
4065,03/12/2024 14:25:25,34.49,1149.12,,,,
4066,03/12/2024 14:30:25,34.49,1188.16,,,,
4067,03/12/2024 14:35:25,34.49,1168.00,,,,
4068,03/12/2024 14:40:25,34.49,1156.80,,,,
4069,03/12/2024 14:45:25,34.49,1131.52,,,,
4070,03/12/2024 14:50:25,34.49,1123.84,,,,
4071,03/12/2024 14:55:25,34.45,1100.16,,,,
4072,03/12/2024 15:00:25,34.36,1111.04,,,,
4073,03/12/2024 15:05:25,34.32,1088.32,,,,
4074,03/12/2024 15:10:25,34.32,1099.20,,,,
4075,03/12/2024 15:15:25,34.23,1080.00,,,,
4076,03/12/2024 15:20:25,34.23,1083.20,,,,
4077,03/12/2024 15:25:25,34.23,1129.92,,,,
4078,03/12/2024 15:30:25,34.27,1131.52,,,,
4079,03/12/2024 15:35:25,34.27,1188.16,,,,
4080,03/12/2024 15:40:25,34.23,1392.00,,,,
4081,03/12/2024 15:45:25,34.15,1294.72,,,,
4082,03/12/2024 15:50:25,34.02,1195.84,,,,
4083,03/12/2024 15:55:25,34.06,1297.28,,,,
4084,03/12/2024 16:00:25,33.89,1112.00,,,,
4085,03/12/2024 16:05:25,33.85,880.64,,,,
4086,03/12/2024 16:10:25,33.80,742.72,,,,
4087,03/12/2024 16:15:25,33.76,732.48,,,,
4088,03/12/2024 16:20:25,33.67,644.96,,,,
4089,03/12/2024 16:25:25,33.72,526.88,,,,
4090,03/12/2024 16:30:25,33.63,541.28,,,,
4091,03/12/2024 16:35:25,33.67,499.36,,,,
4092,03/12/2024 16:40:25,33.63,470.56,,,,
4093,03/12/2024 16:45:25,33.59,416.80,,,,
4094,03/12/2024 16:50:25,33.59,350.56,,,,
4095,03/12/2024 16:55:25,33.55,139.52,,,,
4096,03/12/2024 17:00:25,33.55,136.24,,,,
4097,03/12/2024 17:05:25,33.55,110.60,,,,
4098,03/12/2024 17:10:25,33.55,99.92,,,,
4099,03/12/2024 17:15:25,33.55,87.60,,,,
4100,03/12/2024 17:20:25,33.50,74.84,,,,
4101,03/12/2024 17:25:25,33.50,67.18,,,,
4102,03/12/2024 17:30:25,33.46,59.76,,,,
4103,03/12/2024 17:35:25,33.37,51.86,,,,
4104,03/12/2024 17:40:25,33.33,42.52,,,,
4105,03/12/2024 17:45:25,33.25,34.41,,,,
4106,03/12/2024 17:50:25,33.20,28.01,,,,
4107,03/12/2024 17:55:25,33.12,21.63,,,,
4108,03/12/2024 18:00:25,33.07,20.12,,,,
4109,03/12/2024 18:05:25,32.99,47.60,,,,
4110,03/12/2024 18:10:25,32.90,30.33,,,,
4111,03/12/2024 18:15:25,32.82,13.96,,,,
4112,03/12/2024 18:20:25,32.82,8.25,,,,
4113,03/12/2024 18:25:25,32.73,2.32,,,,
4114,03/12/2024 18:30:25,32.73,0.42,,,,
4115,03/12/2024 18:35:25,32.69,0.00,,,,
4116,03/12/2024 18:40:25,32.73,0.00,,,,
4117,03/12/2024 18:45:25,32.73,0.00,,,,
4118,03/12/2024 18:50:25,32.64,0.00,,,,
4119,03/12/2024 18:55:25,32.64,0.00,,,,
4120,03/12/2024 19:00:25,32.64,0.00,,,,
4121,03/12/2024 19:05:25,32.52,0.00,,,,
4122,03/12/2024 19:10:25,32.52,0.00,,,,
4123,03/12/2024 19:15:25,32.43,0.00,,,,
4124,03/12/2024 19:20:25,32.39,0.00,,,,
4125,03/12/2024 19:25:25,32.22,0.00,,,,
4126,03/12/2024 19:30:25,32.04,0.00,,,,
4127,03/12/2024 19:35:25,32.00,0.00,,,,
4128,03/12/2024 19:40:25,31.96,0.00,,,,
4129,03/12/2024 19:45:25,31.87,0.00,,,,
4130,03/12/2024 19:50:25,31.70,0.00,,,,
4131,03/12/2024 19:55:25,31.57,0.00,,,,
4132,03/12/2024 20:00:25,31.53,0.00,,,,
4133,03/12/2024 20:05:25,31.40,0.00,,,,
4134,03/12/2024 20:10:25,31.31,0.00,,,,
4135,03/12/2024 20:15:25,31.19,0.00,,,,
4136,03/12/2024 20:20:25,31.10,0.00,,,,
4137,03/12/2024 20:25:25,31.06,0.00,,,,
4138,03/12/2024 20:30:25,31.06,0.00,,,,
4139,03/12/2024 20:35:25,31.01,0.00,,,,
4140,03/12/2024 20:40:25,31.01,0.00,,,,
4141,03/12/2024 20:45:25,30.89,0.00,,,,
4142,03/12/2024 20:50:25,30.89,0.00,,,,
4143,03/12/2024 20:55:25,30.84,0.00,,,,
4144,03/12/2024 21:00:25,30.84,0.00,,,,
4145,03/12/2024 21:05:25,30.84,0.00,,,,
4146,03/12/2024 21:10:25,30.84,0.00,,,,
4147,03/12/2024 21:15:25,30.84,0.00,,,,
4148,03/12/2024 21:20:25,30.84,0.00,,,,
4149,03/12/2024 21:25:25,30.80,0.00,,,,
4150,03/12/2024 21:30:25,30.76,0.00,,,,
4151,03/12/2024 21:35:25,30.67,0.00,,,,
4152,03/12/2024 21:40:25,30.63,0.00,,,,
4153,03/12/2024 21:45:25,30.59,0.00,,,,
4154,03/12/2024 21:50:25,30.50,0.00,,,,
4155,03/12/2024 21:55:25,30.54,0.00,,,,
4156,03/12/2024 22:00:25,30.50,0.00,,,,
4157,03/12/2024 22:05:25,30.50,0.00,,,,
4158,03/12/2024 22:10:25,30.50,0.00,,,,
4159,03/12/2024 22:15:25,30.46,0.00,,,,
4160,03/12/2024 22:20:25,30.41,0.00,,,,
4161,03/12/2024 22:25:25,30.41,0.00,,,,
4162,03/12/2024 22:30:25,30.41,0.00,,,,
4163,03/12/2024 22:35:25,30.33,0.00,,,,
4164,03/12/2024 22:40:25,30.33,0.00,,,,
4165,03/12/2024 22:45:25,30.28,0.00,,,,
4166,03/12/2024 22:50:25,30.28,0.00,,,,
4167,03/12/2024 22:55:25,30.28,0.00,,,,
4168,03/12/2024 23:00:25,30.24,0.00,,,,
4169,03/12/2024 23:05:25,30.20,0.00,,,,
4170,03/12/2024 23:10:25,30.20,0.00,,,,
4171,03/12/2024 23:15:25,30.16,0.00,,,,
4172,03/12/2024 23:20:25,30.20,0.00,,,,
4173,03/12/2024 23:25:25,30.16,0.00,,,,
4174,03/12/2024 23:30:25,30.07,0.00,,,,
4175,03/12/2024 23:35:25,29.98,0.00,,,,
4176,03/12/2024 23:40:25,29.94,0.00,,,,
4177,03/12/2024 23:45:25,29.86,0.00,,,,
4178,03/12/2024 23:50:25,29.86,0.00,,,,
4179,03/12/2024 23:55:25,29.77,0.00,,,,
4180,03/13/2024 00:00:25,29.77,0.00,,,,
4181,03/13/2024 00:05:25,29.60,0.00,,,,
4182,03/13/2024 00:10:25,29.34,0.00,,,,
4183,03/13/2024 00:15:25,29.21,0.00,,,,
4184,03/13/2024 00:20:25,29.13,0.00,,,,
4185,03/13/2024 00:25:25,29.00,0.00,,,,
4186,03/13/2024 00:30:25,28.91,0.00,,,,
4187,03/13/2024 00:35:25,28.78,0.00,,,,
4188,03/13/2024 00:40:25,28.65,0.00,,,,
4189,03/13/2024 00:45:25,28.44,0.00,,,,
4190,03/13/2024 00:50:25,28.35,0.00,,,,
4191,03/13/2024 00:55:25,28.31,0.00,,,,
4192,03/13/2024 01:00:25,28.23,0.00,,,,
4193,03/13/2024 01:05:25,28.27,0.00,,,,
4194,03/13/2024 01:10:25,28.23,0.00,,,,
4195,03/13/2024 01:15:25,28.18,0.00,,,,
4196,03/13/2024 01:20:25,28.14,0.00,,,,
4197,03/13/2024 01:25:25,28.18,0.00,,,,
4198,03/13/2024 01:30:25,28.27,0.00,,,,
4199,03/13/2024 01:35:25,28.18,0.00,,,,
4200,03/13/2024 01:40:25,28.23,0.00,,,,
4201,03/13/2024 01:45:25,28.31,0.00,,,,
4202,03/13/2024 01:50:25,28.31,0.00,,,,
4203,03/13/2024 01:55:25,28.31,0.00,,,,
4204,03/13/2024 02:00:25,28.35,0.00,,,,
4205,03/13/2024 02:05:25,28.44,0.00,,,,
4206,03/13/2024 02:10:25,28.44,0.00,,,,
4207,03/13/2024 02:15:25,28.48,0.00,,,,
4208,03/13/2024 02:20:25,28.53,0.00,,,,
4209,03/13/2024 02:25:25,28.53,0.00,,,,
4210,03/13/2024 02:30:25,28.53,0.00,,,,
4211,03/13/2024 02:35:25,28.53,0.00,,,,
4212,03/13/2024 02:40:25,28.48,0.00,,,,
4213,03/13/2024 02:45:25,28.53,0.00,,,,
4214,03/13/2024 02:50:25,28.53,0.00,,,,
4215,03/13/2024 02:55:25,28.48,0.00,,,,
4216,03/13/2024 03:00:25,28.53,0.00,,,,
4217,03/13/2024 03:05:25,28.53,0.00,,,,
4218,03/13/2024 03:10:25,28.53,0.00,,,,
4219,03/13/2024 03:15:25,28.53,0.00,,,,
4220,03/13/2024 03:20:25,28.44,0.00,,,,
4221,03/13/2024 03:25:25,28.44,0.00,,,,
4222,03/13/2024 03:30:25,28.40,0.00,,,,
4223,03/13/2024 03:35:25,28.40,0.00,,,,
4224,03/13/2024 03:40:25,28.40,0.00,,,,
4225,03/13/2024 03:45:25,28.44,0.00,,,,
4226,03/13/2024 03:50:25,28.40,0.00,,,,
4227,03/13/2024 03:55:25,28.31,0.00,,,,
4228,03/13/2024 04:00:25,28.27,0.00,,,,
4229,03/13/2024 04:05:25,28.23,0.00,,,,
4230,03/13/2024 04:10:25,28.23,0.00,,,,
4231,03/13/2024 04:15:25,28.27,0.00,,,,
4232,03/13/2024 04:20:25,28.23,0.00,,,,
4233,03/13/2024 04:25:25,28.14,0.00,,,,
4234,03/13/2024 04:30:25,28.10,0.00,,,,
4235,03/13/2024 04:35:25,28.01,0.00,,,,
4236,03/13/2024 04:40:25,28.01,0.00,,,,
4237,03/13/2024 04:45:25,27.97,0.00,,,,
4238,03/13/2024 04:50:25,27.93,0.00,,,,
4239,03/13/2024 04:55:25,27.88,0.00,,,,
4240,03/13/2024 05:00:25,27.88,0.00,,,,
4241,03/13/2024 05:05:25,27.84,0.00,,,,
4242,03/13/2024 05:10:25,27.88,0.00,,,,
4243,03/13/2024 05:15:25,27.88,0.00,,,,
4244,03/13/2024 05:20:25,27.97,0.00,,,,
4245,03/13/2024 05:25:25,27.93,0.00,,,,
4246,03/13/2024 05:30:25,27.97,0.00,,,,
4247,03/13/2024 05:35:25,27.97,0.00,,,,
4248,03/13/2024 05:40:25,27.97,0.00,,,,
4249,03/13/2024 05:45:25,27.97,0.00,,,,
4250,03/13/2024 05:50:25,27.88,0.00,,,,
4251,03/13/2024 05:55:25,27.88,0.21,,,,
4252,03/13/2024 06:00:25,27.88,2.53,,,,
4253,03/13/2024 06:05:25,27.84,7.40,,,,
4254,03/13/2024 06:10:25,27.80,16.55,,,,
4255,03/13/2024 06:15:25,27.75,40.15,,,,
4256,03/13/2024 06:20:25,27.75,76.90,,,,
4257,03/13/2024 06:25:25,27.71,123.24,,,,
4258,03/13/2024 06:30:25,27.67,176.88,,,,
4259,03/13/2024 06:35:25,27.63,237.36,,,,
4260,03/13/2024 06:40:25,27.63,305.28,,,,
4261,03/13/2024 06:45:25,27.67,370.08,,,,
4262,03/13/2024 06:50:25,27.71,420.96,,,,
4263,03/13/2024 06:55:25,27.71,484.96,,,,
4264,03/13/2024 07:00:25,27.75,554.72,,,,
4265,03/13/2024 07:05:25,27.84,596.16,,,,
4266,03/13/2024 07:10:25,27.84,708.16,,,,
4267,03/13/2024 07:15:25,27.93,811.52,,,,
4268,03/13/2024 07:20:25,28.01,923.20,,,,
4269,03/13/2024 07:25:25,27.97,1068.80,,,,
4270,03/13/2024 07:30:25,28.01,1208.64,,,,
4271,03/13/2024 07:35:25,28.05,1396.48,,,,
4272,03/13/2024 07:40:25,28.05,1618.56,,,,
4273,03/13/2024 07:45:25,28.10,1790.72,,,,
4274,03/13/2024 07:50:25,28.10,1941.12,,,,
4275,03/13/2024 07:55:25,28.10,1909.12,,,,
4276,03/13/2024 08:00:25,28.18,2068.48,,,,
4277,03/13/2024 08:05:25,28.23,2142.72,,,,
4278,03/13/2024 08:10:25,28.27,2203.52,,,,
4279,03/13/2024 08:15:25,28.40,2371.20,,,,
4280,03/13/2024 08:20:25,28.48,2407.04,,,,
4281,03/13/2024 08:25:25,28.53,2965.76,,,,
4282,03/13/2024 08:30:25,28.74,3865.60,,,,
4283,03/13/2024 08:35:25,28.83,4482.56,,,,
4284,03/13/2024 08:40:25,29.04,3338.24,,,,
4285,03/13/2024 08:45:25,29.17,3390.72,,,,
4286,03/13/2024 08:50:25,29.21,3340.80,,,,
4287,03/13/2024 08:55:25,29.21,3537.92,,,,
4288,03/13/2024 09:00:25,29.26,4120.32,,,,
4289,03/13/2024 09:05:25,29.47,4462.08,,,,
4290,03/13/2024 09:10:25,29.56,4779.52,,,,
4291,03/13/2024 09:15:25,29.73,4892.16,,,,
4292,03/13/2024 09:20:25,29.86,5885.44,,,,
4293,03/13/2024 09:25:25,30.07,6530.56,,,,
4294,03/13/2024 09:30:25,30.20,6494.72,,,,
4295,03/13/2024 09:35:25,30.41,7229.44,,,,
4296,03/13/2024 09:40:25,30.71,7203.84,,,,
4297,03/13/2024 09:45:25,30.89,7480.32,,,,
4298,03/13/2024 09:50:25,31.27,7918.08,,,,
4299,03/13/2024 09:55:25,31.70,5376.00,,,,
4300,03/13/2024 10:00:25,31.79,4925.44,,,,
4301,03/13/2024 10:05:25,32.34,5946.88,,,,
4302,03/13/2024 10:10:25,32.43,5409.28,,,,
4303,03/13/2024 10:15:25,32.60,6901.76,,,,
4304,03/13/2024 10:20:25,33.25,8829.44,,,,
4305,03/13/2024 10:25:25,33.29,6264.32,,,,
4306,03/13/2024 10:30:25,33.80,8686.08,,,,
4307,03/13/2024 10:35:25,34.15,8706.56,,,,
4308,03/13/2024 10:40:25,34.66,9039.36,,,,
4309,03/13/2024 10:45:25,35.00,3671.04,,,,
4310,03/13/2024 10:50:25,35.05,4976.64,,,,
4311,03/13/2024 10:55:25,35.13,5957.12,,,,
4312,03/13/2024 11:00:25,35.26,1905.92,,,,
4313,03/13/2024 11:05:25,34.66,2407.04,,,,
4314,03/13/2024 11:10:25,34.96,5649.92,,,,
4315,03/13/2024 11:15:25,35.05,4952.32,,,,
4316,03/13/2024 11:20:25,35.30,6929.92,,,,
4317,03/13/2024 11:25:25,35.30,5680.64,,,,
4318,03/13/2024 11:30:25,35.13,4427.52,,,,
4319,03/13/2024 11:35:25,34.92,3366.40,,,,
4320,03/13/2024 11:40:25,34.57,2169.60,,,,
4321,03/13/2024 11:45:25,34.36,1344.64,,,,
4322,03/13/2024 11:50:25,34.15,1362.56,,,,
4323,03/13/2024 11:55:25,34.06,1600.00,,,,
4324,03/13/2024 12:00:25,34.02,2222.08,,,,
4325,03/13/2024 12:05:25,34.06,3278.08,,,,
4326,03/13/2024 12:10:25,34.10,2883.84,,,,
4327,03/13/2024 12:15:25,34.23,4692.48,,,,
4328,03/13/2024 12:20:25,34.32,5381.12,,,,
4329,03/13/2024 12:25:25,34.40,6169.60,,,,
4330,03/13/2024 12:30:25,34.36,4631.04,,,,
4331,03/13/2024 12:35:25,34.36,6261.76,,,,
4332,03/13/2024 12:40:25,34.19,5141.76,,,,
4333,03/13/2024 12:45:25,33.97,3848.96,,,,
4334,03/13/2024 12:50:25,33.89,3879.68,,,,
4335,03/13/2024 12:55:25,33.85,4404.48,,,,
4336,03/13/2024 13:00:25,33.80,3527.68,,,,
4337,03/13/2024 13:05:25,33.89,3764.48,,,,
4338,03/13/2024 13:10:25,33.72,4309.76,,,,
4339,03/13/2024 13:15:25,33.72,3372.80,,,,
4340,03/13/2024 13:20:25,33.76,2732.80,,,,
4341,03/13/2024 13:25:25,33.76,2437.12,,,,
4342,03/13/2024 13:30:25,33.85,2310.40,,,,
4343,03/13/2024 13:35:25,33.93,2349.44,,,,
4344,03/13/2024 13:40:25,34.02,2586.24,,,,
4345,03/13/2024 13:45:25,34.02,2132.48,,,,
4346,03/13/2024 13:50:25,34.15,2711.04,,,,
4347,03/13/2024 13:55:25,34.06,2166.40,,,,
4348,03/13/2024 14:00:25,33.97,1887.36,,,,
4349,03/13/2024 14:05:25,34.02,2303.36,,,,
4350,03/13/2024 14:10:25,33.97,2286.72,,,,
4351,03/13/2024 14:15:25,34.02,2239.36,,,,
4352,03/13/2024 14:20:25,34.15,2462.72,,,,
4353,03/13/2024 14:25:25,34.19,2992.64,,,,
4354,03/13/2024 14:30:25,34.27,2222.08,,,,
4355,03/13/2024 14:35:25,34.02,1603.84,,,,
4356,03/13/2024 14:40:25,34.27,3256.32,,,,
4357,03/13/2024 14:45:25,34.10,1544.96,,,,
4358,03/13/2024 14:50:25,34.19,2919.68,,,,
4359,03/13/2024 14:55:25,34.15,2391.68,,,,
4360,03/13/2024 15:00:25,34.32,3960.32,,,,
4361,03/13/2024 15:05:25,34.23,3824.64,,,,
4362,03/13/2024 15:10:25,34.32,3365.12,,,,
4363,03/13/2024 15:15:25,34.15,2053.12,,,,
4364,03/13/2024 15:20:25,34.23,1277.12,,,,
4365,03/13/2024 15:25:25,34.32,3408.64,,,,
4366,03/13/2024 15:30:25,34.32,3162.88,,,,
4367,03/13/2024 15:35:25,34.36,3207.68,,,,
4368,03/13/2024 15:40:25,34.23,836.80,,,,
4369,03/13/2024 15:45:25,34.10,2533.76,,,,
4370,03/13/2024 15:50:25,34.06,2513.28,,,,
4371,03/13/2024 15:55:25,34.15,2523.52,,,,
4372,03/13/2024 16:00:25,34.02,1963.52,,,,
4373,03/13/2024 16:05:25,33.89,1599.36,,,,
4374,03/13/2024 16:10:25,33.80,1260.16,,,,
4375,03/13/2024 16:15:25,33.67,1051.20,,,,
4376,03/13/2024 16:20:25,33.67,1308.48,,,,
4377,03/13/2024 16:25:25,33.63,979.84,,,,
4378,03/13/2024 16:30:25,33.63,1145.92,,,,
4379,03/13/2024 16:35:25,33.55,900.16,,,,
4380,03/13/2024 16:40:25,33.46,752.64,,,,
4381,03/13/2024 16:45:25,33.37,656.64,,,,
4382,03/13/2024 16:50:25,33.33,644.00,,,,
4383,03/13/2024 16:55:25,33.29,592.00,,,,
4384,03/13/2024 17:00:25,33.25,614.88,,,,
4385,03/13/2024 17:05:25,33.25,597.92,,,,
4386,03/13/2024 17:10:25,33.20,518.72,,,,
4387,03/13/2024 17:15:25,33.12,399.84,,,,
4388,03/13/2024 17:20:25,33.03,326.64,,,,
4389,03/13/2024 17:25:25,32.99,283.28,,,,
4390,03/13/2024 17:30:25,32.94,246.56,,,,
4391,03/13/2024 17:35:25,32.94,188.72,,,,
4392,03/13/2024 17:40:25,32.90,127.56,,,,
4393,03/13/2024 17:45:25,32.86,72.20,,,,
4394,03/13/2024 17:50:25,32.82,47.60,,,,
4395,03/13/2024 17:55:25,32.77,33.75,,,,
4396,03/13/2024 18:00:25,32.73,27.34,,,,
4397,03/13/2024 18:05:25,32.69,18.85,,,,
4398,03/13/2024 18:10:25,32.64,13.33,,,,
4399,03/13/2024 18:15:25,32.64,5.50,,,,
4400,03/13/2024 18:20:25,32.56,2.11,,,,
4401,03/13/2024 18:25:25,32.47,0.42,,,,
4402,03/13/2024 18:30:25,32.39,0.00,,,,
4403,03/13/2024 18:35:25,32.34,0.00,,,,
4404,03/13/2024 18:40:25,32.26,0.00,,,,
4405,03/13/2024 18:45:25,32.13,0.00,,,,
4406,03/13/2024 18:50:25,32.17,0.00,,,,
4407,03/13/2024 18:55:25,32.13,0.00,,,,
4408,03/13/2024 19:00:25,32.13,0.00,,,,
4409,03/13/2024 19:05:25,32.13,0.00,,,,
4410,03/13/2024 19:10:25,32.00,0.00,,,,
4411,03/13/2024 19:15:25,31.92,0.00,,,,
4412,03/13/2024 19:20:25,31.79,0.00,,,,
4413,03/13/2024 19:25:25,31.61,0.00,,,,
4414,03/13/2024 19:30:25,31.57,0.00,,,,
4415,03/13/2024 19:35:25,31.44,0.00,,,,
4416,03/13/2024 19:40:25,31.36,0.00,,,,
4417,03/13/2024 19:45:25,31.23,0.00,,,,
4418,03/13/2024 19:50:25,31.14,0.00,,,,
4419,03/13/2024 19:55:25,30.97,0.00,,,,
4420,03/13/2024 20:00:25,30.89,0.00,,,,
4421,03/13/2024 20:05:25,30.67,0.00,,,,
4422,03/13/2024 20:10:25,30.63,0.00,,,,
4423,03/13/2024 20:15:25,30.50,0.00,,,,
4424,03/13/2024 20:20:25,30.41,0.00,,,,
4425,03/13/2024 20:25:25,30.41,0.00,,,,
4426,03/13/2024 20:30:25,30.37,0.00,,,,
4427,03/13/2024 20:35:25,30.28,0.00,,,,
4428,03/13/2024 20:40:25,30.20,0.00,,,,
4429,03/13/2024 20:45:25,30.16,0.00,,,,
4430,03/13/2024 20:50:25,30.16,0.00,,,,
4431,03/13/2024 20:55:25,30.16,0.00,,,,
4432,03/13/2024 21:00:25,30.07,0.00,,,,
4433,03/13/2024 21:05:25,30.07,0.00,,,,
4434,03/13/2024 21:10:25,30.03,0.00,,,,
4435,03/13/2024 21:15:25,30.07,0.00,,,,
4436,03/13/2024 21:20:25,30.03,0.00,,,,
4437,03/13/2024 21:25:25,30.07,0.00,,,,
4438,03/13/2024 21:30:25,30.03,0.00,,,,
4439,03/13/2024 21:35:25,29.94,0.00,,,,
4440,03/13/2024 21:40:25,29.90,0.00,,,,
4441,03/13/2024 21:45:25,29.90,0.00,,,,
4442,03/13/2024 21:50:25,29.86,0.00,,,,
4443,03/13/2024 21:55:25,29.86,0.00,,,,
4444,03/13/2024 22:00:25,29.81,0.00,,,,
4445,03/13/2024 22:05:25,29.77,0.00,,,,
4446,03/13/2024 22:10:25,29.73,0.00,,,,
4447,03/13/2024 22:15:25,29.73,0.00,,,,
4448,03/13/2024 22:20:25,29.68,0.00,,,,
4449,03/13/2024 22:25:25,29.64,0.00,,,,
4450,03/13/2024 22:30:25,29.60,0.00,,,,
4451,03/13/2024 22:35:25,29.60,0.00,,,,
4452,03/13/2024 22:40:25,29.60,0.00,,,,
4453,03/13/2024 22:45:25,29.56,0.00,,,,
4454,03/13/2024 22:50:25,29.56,0.00,,,,
4455,03/13/2024 22:55:25,29.51,0.00,,,,
4456,03/13/2024 23:00:25,29.47,0.00,,,,
4457,03/13/2024 23:05:25,29.47,0.00,,,,
4458,03/13/2024 23:10:25,29.47,0.00,,,,
4459,03/13/2024 23:15:25,29.43,0.00,,,,
4460,03/13/2024 23:20:25,29.38,0.00,,,,
4461,03/13/2024 23:25:25,29.38,0.00,,,,
4462,03/13/2024 23:30:25,29.34,0.00,,,,
4463,03/13/2024 23:35:25,29.38,0.00,,,,
4464,03/13/2024 23:40:25,29.34,0.00,,,,
4465,03/13/2024 23:45:25,29.30,0.00,,,,
4466,03/13/2024 23:50:25,29.34,0.00,,,,
4467,03/13/2024 23:55:25,29.34,0.00,,,,
4468,03/14/2024 00:00:25,29.30,0.00,,,,
4469,03/14/2024 00:05:25,29.30,0.00,,,,
4470,03/14/2024 00:10:25,29.21,0.00,,,,
4471,03/14/2024 00:15:25,29.17,0.00,,,,
4472,03/14/2024 00:20:25,29.17,0.00,,,,
4473,03/14/2024 00:25:25,29.13,0.00,,,,
4474,03/14/2024 00:30:25,29.13,0.00,,,,
4475,03/14/2024 00:35:25,29.08,0.00,,,,
4476,03/14/2024 00:40:25,29.04,0.00,,,,
4477,03/14/2024 00:45:25,29.08,0.00,,,,
4478,03/14/2024 00:50:25,29.00,0.00,,,,
4479,03/14/2024 00:55:25,29.00,0.00,,,,
4480,03/14/2024 01:00:25,29.00,0.00,,,,
4481,03/14/2024 01:05:25,29.00,0.00,,,,
4482,03/14/2024 01:10:25,29.04,0.00,,,,
4483,03/14/2024 01:15:25,28.91,0.00,,,,
4484,03/14/2024 01:20:25,28.91,0.00,,,,
4485,03/14/2024 01:25:25,28.91,0.00,,,,
4486,03/14/2024 01:30:25,28.91,0.00,,,,
4487,03/14/2024 01:35:25,28.91,0.00,,,,
4488,03/14/2024 01:40:25,28.91,0.00,,,,
4489,03/14/2024 01:45:25,28.91,0.00,,,,
4490,03/14/2024 01:50:25,28.87,0.00,,,,
4491,03/14/2024 01:55:25,28.87,0.00,,,,
4492,03/14/2024 02:00:25,28.87,0.00,,,,
4493,03/14/2024 02:05:25,28.83,0.00,,,,
4494,03/14/2024 02:10:25,28.83,0.00,,,,
4495,03/14/2024 02:15:25,28.83,0.00,,,,
4496,03/14/2024 02:20:25,28.78,0.00,,,,
4497,03/14/2024 02:25:25,28.83,0.00,,,,
4498,03/14/2024 02:30:25,28.78,0.00,,,,
4499,03/14/2024 02:35:25,28.74,0.00,,,,
4500,03/14/2024 02:40:25,28.74,0.00,,,,
4501,03/14/2024 02:45:25,28.74,0.00,,,,
4502,03/14/2024 02:50:25,28.78,0.00,,,,
4503,03/14/2024 02:55:25,28.74,0.00,,,,
4504,03/14/2024 03:00:25,28.70,0.00,,,,
4505,03/14/2024 03:05:25,28.57,0.00,,,,
4506,03/14/2024 03:10:25,28.53,0.00,,,,
4507,03/14/2024 03:15:25,28.48,0.00,,,,
4508,03/14/2024 03:20:25,28.48,0.00,,,,
4509,03/14/2024 03:25:25,28.48,0.00,,,,
4510,03/14/2024 03:30:25,28.48,0.00,,,,
