#,Date-Time (Indonesia Standard Time),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,Low Power Warning,Safe Shut down Low Battery,Stopped,End of File
3185,06/12/2024 09.01.00,28,44,0,00,,,,,,,
3186,06/12/2024 09.06.00,28,40,0,00,,,,,,,
3187,06/12/2024 09.11.00,28,44,0,00,,,,,,,
3188,06/12/2024 09.16.00,28,44,0,00,,,,,,,
3189,06/12/2024 09.21.00,28,44,0,00,,,,,,,
3190,06/12/2024 09.26.00,28,48,0,00,,,,,,,
3191,06/12/2024 09.31.00,28,48,0,00,,,,,,,
3192,06/12/2024 09.36.00,28,48,0,00,,,,,,,
3193,06/12/2024 09.41.00,28,48,0,00,,,,,,,
3194,06/12/2024 09.46.00,28,48,0,00,,,,,,,
3195,06/12/2024 09.51.00,28,44,0,00,,,,,,,
3196,06/12/2024 09.56.00,28,48,0,00,,,,,,,
3197,06/12/2024 10.01.00,28,44,0,00,,,,,,,
3198,06/12/2024 10.06.00,28,48,0,00,,,,,,,
3199,06/12/2024 10.11.00,28,44,0,00,,,,,,,
3200,06/12/2024 10.16.00,28,48,0,00,,,,,,,
3201,06/12/2024 10.21.00,28,53,0,00,,,,,,,
3202,06/12/2024 10.26.00,28,53,0,00,,,,,,,
3203,06/12/2024 10.31.00,28,53,0,00,,,,,,,
3204,06/12/2024 10.36.00,28,53,0,00,,,,,,,
3205,06/12/2024 10.41.00,28,57,0,00,,,,,,,
3206,06/12/2024 10.46.00,28,53,0,00,,,,,,,
3207,06/12/2024 10.51.00,28,57,0,00,,,,,,,
3208,06/12/2024 10.56.00,28,57,0,00,,,,,,,
3209,06/12/2024 11.01.00,28,61,0,00,,,,,,,
3210,06/12/2024 11.06.00,28,61,0,00,,,,,,,
3211,06/12/2024 11.11.00,28,65,0,00,,,,,,,
3212,06/12/2024 11.16.00,28,61,0,00,,,,,,,
3213,06/12/2024 11.21.00,28,65,0,00,,,,,,,
3214,06/12/2024 11.26.00,28,70,0,00,,,,,,,
3215,06/12/2024 11.31.00,28,70,0,00,,,,,,,
3216,06/12/2024 11.36.00,28,74,0,00,,,,,,,
3217,06/12/2024 11.41.00,28,74,0,00,,,,,,,
3218,06/12/2024 11.46.00,28,74,0,00,,,,,,,
3219,06/12/2024 11.51.00,28,78,0,00,,,,,,,
3220,06/12/2024 11.56.00,28,83,0,00,,,,,,,
3221,06/12/2024 12.01.00,28,78,0,00,,,,,,,
3222,06/12/2024 12.06.00,28,83,0,00,,,,,,,
3223,06/12/2024 12.11.00,28,91,0,00,,,,,,,
3224,06/12/2024 12.16.00,28,91,0,00,,,,,,,
3225,06/12/2024 12.21.00,28,91,0,00,,,,,,,
3226,06/12/2024 12.26.00,28,95,0,00,,,,,,,
3227,06/12/2024 12.31.00,29,00,0,00,,,,,,,
3228,06/12/2024 12.36.00,29,00,0,00,,,,,,,
3229,06/12/2024 12.41.00,29,04,0,00,,,,,,,
3230,06/12/2024 12.46.00,29,08,0,00,,,,,,,
3231,06/12/2024 12.51.00,29,13,0,00,,,,,,,
3232,06/12/2024 12.56.00,29,17,0,00,,,,,,,
3233,06/12/2024 13.01.00,29,17,0,00,,,,,,,
3234,06/12/2024 13.06.00,29,30,0,00,,,,,,,
3235,06/12/2024 13.11.00,29,34,0,00,,,,,,,
3236,06/12/2024 13.16.00,29,38,0,00,,,,,,,
3237,06/12/2024 13.21.00,29,43,0,00,,,,,,,
3238,06/12/2024 13.26.00,29,43,0,00,,,,,,,
3239,06/12/2024 13.31.00,29,56,0,00,,,,,,,
3240,06/12/2024 13.36.00,29,56,0,00,,,,,,,
3241,06/12/2024 13.41.00,29,64,0,00,,,,,,,
3242,06/12/2024 13.46.00,29,73,0,00,,,,,,,
3243,06/12/2024 13.51.00,29,77,0,00,,,,,,,
3244,06/12/2024 13.56.00,29,77,0,00,,,,,,,
3245,06/12/2024 14.01.00,29,86,0,00,,,,,,,
3246,06/12/2024 14.06.00,29,86,0,00,,,,,,,
3247,06/12/2024 14.11.00,29,90,0,00,,,,,,,
3248,06/12/2024 14.16.00,29,90,0,00,,,,,,,
3249,06/12/2024 14.21.00,29,98,0,00,,,,,,,
3250,06/12/2024 14.26.00,29,98,0,00,,,,,,,
3251,06/12/2024 14.31.00,30,03,0,00,,,,,,,
3252,06/12/2024 14.36.00,30,07,0,00,,,,,,,
3253,06/12/2024 14.41.00,30,11,0,00,,,,,,,
3254,06/12/2024 14.46.00,30,11,0,00,,,,,,,
3255,06/12/2024 14.51.00,30,11,0,00,,,,,,,
3256,06/12/2024 14.56.00,30,16,0,00,,,,,,,
3257,06/12/2024 15.01.00,30,16,0,00,,,,,,,
3258,06/12/2024 15.06.00,30,20,0,00,,,,,,,
3259,06/12/2024 15.11.00,30,20,0,00,,,,,,,
3260,06/12/2024 15.16.00,30,20,0,00,,,,,,,
3261,06/12/2024 15.21.00,30,20,0,00,,,,,,,
3262,06/12/2024 15.26.00,30,24,0,00,,,,,,,
3263,06/12/2024 15.31.00,30,24,0,00,,,,,,,
3264,06/12/2024 15.36.00,30,24,0,00,,,,,,,
3265,06/12/2024 15.41.00,30,24,0,00,,,,,,,
3266,06/12/2024 15.46.00,30,20,0,00,,,,,,,
3267,06/12/2024 15.51.00,30,20,0,00,,,,,,,
3268,06/12/2024 15.56.00,30,24,0,00,,,,,,,
3269,06/12/2024 16.01.00,30,20,0,00,,,,,,,
3270,06/12/2024 16.06.00,30,20,0,00,,,,,,,
3271,06/12/2024 16.11.00,30,20,0,00,,,,,,,
3272,06/12/2024 16.16.00,30,20,0,00,,,,,,,
3273,06/12/2024 16.21.00,30,20,0,00,,,,,,,
3274,06/12/2024 16.26.00,30,20,0,00,,,,,,,
3275,06/12/2024 16.31.00,30,20,0,00,,,,,,,
3276,06/12/2024 16.36.00,30,16,0,00,,,,,,,
3277,06/12/2024 16.41.00,30,16,0,00,,,,,,,
3278,06/12/2024 16.46.00,30,11,0,00,,,,,,,
3279,06/12/2024 16.51.00,30,16,0,00,,,,,,,
3280,06/12/2024 16.56.00,30,11,0,00,,,,,,,
3281,06/12/2024 17.01.00,30,16,0,00,,,,,,,
3282,06/12/2024 17.06.00,30,11,0,00,,,,,,,
3283,06/12/2024 17.11.00,30,11,0,00,,,,,,,
3284,06/12/2024 17.16.00,30,11,0,00,,,,,,,
3285,06/12/2024 17.21.00,30,07,0,00,,,,,,,
3286,06/12/2024 17.26.00,30,07,0,00,,,,,,,
3287,06/12/2024 17.31.00,30,07,0,00,,,,,,,
3288,06/12/2024 17.36.00,30,07,0,00,,,,,,,
3289,06/12/2024 17.41.00,30,03,0,00,,,,,,,
3290,06/12/2024 17.46.00,30,03,0,00,,,,,,,
3291,06/12/2024 17.51.00,30,03,0,00,,,,,,,
3292,06/12/2024 17.56.00,29,98,0,00,,,,,,,
3293,06/12/2024 18.01.00,29,98,0,00,,,,,,,
3294,06/12/2024 18.06.00,29,94,0,00,,,,,,,
3295,06/12/2024 18.11.00,29,90,0,00,,,,,,,
3296,06/12/2024 18.16.00,29,90,0,00,,,,,,,
3297,06/12/2024 18.21.00,29,90,0,00,,,,,,,
3298,06/12/2024 18.26.00,29,86,0,00,,,,,,,
3299,06/12/2024 18.31.00,29,86,0,00,,,,,,,
3300,06/12/2024 18.36.00,29,81,0,00,,,,,,,
3301,06/12/2024 18.41.00,29,81,0,00,,,,,,,
3302,06/12/2024 18.46.00,29,77,0,00,,,,,,,
3303,06/12/2024 18.51.00,29,77,0,00,,,,,,,
3304,06/12/2024 18.56.00,29,73,0,00,,,,,,,
3305,06/12/2024 19.01.00,29,68,0,00,,,,,,,
3306,06/12/2024 19.06.00,29,68,0,00,,,,,,,
3307,06/12/2024 19.11.00,29,68,0,00,,,,,,,
3308,06/12/2024 19.16.00,29,60,0,00,,,,,,,
3309,06/12/2024 19.21.00,29,60,0,00,,,,,,,
3310,06/12/2024 19.26.00,29,56,0,00,,,,,,,
3311,06/12/2024 19.31.00,29,56,0,00,,,,,,,
3312,06/12/2024 19.36.00,29,56,0,00,,,,,,,
3313,06/12/2024 19.41.00,29,56,0,00,,,,,,,
3314,06/12/2024 19.46.00,29,51,0,00,,,,,,,
3315,06/12/2024 19.51.00,29,47,0,00,,,,,,,
3316,06/12/2024 19.56.00,29,43,0,00,,,,,,,
3317,06/12/2024 20.01.00,29,43,0,00,,,,,,,
3318,06/12/2024 20.06.00,29,38,0,00,,,,,,,
3319,06/12/2024 20.11.00,29,38,0,00,,,,,,,
3320,06/12/2024 20.16.00,29,38,0,00,,,,,,,
3321,06/12/2024 20.21.00,29,34,0,00,,,,,,,
3322,06/12/2024 20.26.00,29,34,0,00,,,,,,,
3323,06/12/2024 20.31.00,29,30,0,00,,,,,,,
3324,06/12/2024 20.36.00,29,26,0,00,,,,,,,
3325,06/12/2024 20.41.00,29,26,0,00,,,,,,,
3326,06/12/2024 20.46.00,29,21,0,00,,,,,,,
3327,06/12/2024 20.51.00,29,26,0,00,,,,,,,
3328,06/12/2024 20.56.00,29,30,0,00,,,,,,,
3329,06/12/2024 21.01.00,29,21,0,00,,,,,,,
3330,06/12/2024 21.06.00,29,17,0,00,,,,,,,
3331,06/12/2024 21.11.00,29,21,0,00,,,,,,,
3332,06/12/2024 21.16.00,29,17,0,00,,,,,,,
3333,06/12/2024 21.21.00,29,13,0,00,,,,,,,
3334,06/12/2024 21.26.00,29,13,0,00,,,,,,,
3335,06/12/2024 21.31.00,29,13,0,00,,,,,,,
3336,06/12/2024 21.36.00,29,08,0,00,,,,,,,
3337,06/12/2024 21.41.00,29,08,0,00,,,,,,,
3338,06/12/2024 21.46.00,29,04,0,00,,,,,,,
3339,06/12/2024 21.51.00,29,04,0,00,,,,,,,
3340,06/12/2024 21.56.00,28,95,0,00,,,,,,,
3341,06/12/2024 22.01.00,29,00,0,00,,,,,,,
3342,06/12/2024 22.06.00,28,91,0,00,,,,,,,
3343,06/12/2024 22.11.00,29,00,0,00,,,,,,,
3344,06/12/2024 22.16.00,28,95,0,00,,,,,,,
3345,06/12/2024 22.21.00,28,95,0,00,,,,,,,
3346,06/12/2024 22.26.00,28,87,0,00,,,,,,,
3347,06/12/2024 22.31.00,28,87,0,00,,,,,,,
3348,06/12/2024 22.36.00,28,91,0,00,,,,,,,
3349,06/12/2024 22.41.00,28,87,0,00,,,,,,,
3350,06/12/2024 22.46.00,28,83,0,00,,,,,,,
3351,06/12/2024 22.51.00,28,83,0,00,,,,,,,
3352,06/12/2024 22.56.00,28,83,0,00,,,,,,,
3353,06/12/2024 23.01.00,28,83,0,00,,,,,,,
3354,06/12/2024 23.06.00,28,83,0,00,,,,,,,
3355,06/12/2024 23.11.00,28,78,0,00,,,,,,,
3356,06/12/2024 23.16.00,28,74,0,00,,,,,,,
3357,06/12/2024 23.21.00,28,74,0,00,,,,,,,
3358,06/12/2024 23.26.00,28,74,0,00,,,,,,,
3359,06/12/2024 23.31.00,28,74,0,00,,,,,,,
3360,06/12/2024 23.36.00,28,65,0,00,,,,,,,
3361,06/12/2024 23.41.00,28,70,0,00,,,,,,,
3362,06/12/2024 23.46.00,28,70,0,00,,,,,,,
3363,06/12/2024 23.51.00,28,70,0,00,,,,,,,
3364,06/12/2024 23.56.00,28,65,0,00,,,,,,,
3365,06/13/2024 00.01.00,28,61,0,00,,,,,,,
3366,06/13/2024 00.06.00,28,61,0,00,,,,,,,
3367,06/13/2024 00.11.00,28,61,0,00,,,,,,,
3368,06/13/2024 00.16.00,28,61,0,00,,,,,,,
3369,06/13/2024 00.21.00,28,61,0,00,,,,,,,
3370,06/13/2024 00.26.00,28,57,0,00,,,,,,,
3371,06/13/2024 00.31.00,28,57,0,00,,,,,,,
3372,06/13/2024 00.36.00,28,57,0,00,,,,,,,
3373,06/13/2024 00.41.00,28,48,0,00,,,,,,,
3374,06/13/2024 00.46.00,28,48,0,00,,,,,,,
3375,06/13/2024 00.51.00,28,53,0,00,,,,,,,
3376,06/13/2024 00.56.00,28,53,0,00,,,,,,,
3377,06/13/2024 01.01.00,28,48,0,00,,,,,,,
3378,06/13/2024 01.06.00,28,48,0,00,,,,,,,
3379,06/13/2024 01.11.00,28,48,0,00,,,,,,,
3380,06/13/2024 01.16.00,28,44,0,00,,,,,,,
3381,06/13/2024 01.21.00,28,40,0,00,,,,,,,
3382,06/13/2024 01.26.00,28,40,0,00,,,,,,,
3383,06/13/2024 01.31.00,28,44,0,00,,,,,,,
3384,06/13/2024 01.36.00,28,40,0,00,,,,,,,
3385,06/13/2024 01.41.00,28,44,0,00,,,,,,,
3386,06/13/2024 01.46.00,28,40,0,00,,,,,,,
3387,06/13/2024 01.51.00,28,35,0,00,,,,,,,
3388,06/13/2024 01.56.00,28,40,0,00,,,,,,,
3389,06/13/2024 02.01.00,28,40,0,00,,,,,,,
3390,06/13/2024 02.06.00,28,31,0,00,,,,,,,
3391,06/13/2024 02.11.00,28,31,0,00,,,,,,,
3392,06/13/2024 02.16.00,28,31,0,00,,,,,,,
3393,06/13/2024 02.21.00,28,31,0,00,,,,,,,
3394,06/13/2024 02.26.00,28,31,0,00,,,,,,,
3395,06/13/2024 02.31.00,28,27,0,00,,,,,,,
3396,06/13/2024 02.36.00,28,27,0,00,,,,,,,
3397,06/13/2024 02.41.00,28,27,0,00,,,,,,,
3398,06/13/2024 02.46.00,28,27,0,00,,,,,,,
3399,06/13/2024 02.51.00,28,23,0,00,,,,,,,
3400,06/13/2024 02.56.00,28,23,0,00,,,,,,,
3401,06/13/2024 03.01.00,28,18,0,00,,,,,,,
3402,06/13/2024 03.06.00,28,23,0,00,,,,,,,
3403,06/13/2024 03.11.00,28,23,0,00,,,,,,,
3404,06/13/2024 03.16.00,28,18,0,00,,,,,,,
3405,06/13/2024 03.21.00,28,18,0,00,,,,,,,
3406,06/13/2024 03.26.00,28,18,0,00,,,,,,,
3407,06/13/2024 03.31.00,28,18,0,00,,,,,,,
3408,06/13/2024 03.36.00,28,18,0,00,,,,,,,
3409,06/13/2024 03.41.00,28,14,0,00,,,,,,,
3410,06/13/2024 03.46.00,28,18,0,00,,,,,,,
3411,06/13/2024 03.51.00,28,10,0,00,,,,,,,
3412,06/13/2024 03.56.00,28,10,0,00,,,,,,,
3413,06/13/2024 04.01.00,28,05,0,00,,,,,,,
3414,06/13/2024 04.06.00,28,05,0,00,,,,,,,
3415,06/13/2024 04.11.00,28,05,0,00,,,,,,,
3416,06/13/2024 04.16.00,28,01,0,00,,,,,,,
3417,06/13/2024 04.21.00,28,10,0,00,,,,,,,
3418,06/13/2024 04.26.00,28,05,0,00,,,,,,,
3419,06/13/2024 04.31.00,28,01,0,00,,,,,,,
3420,06/13/2024 04.36.00,28,01,0,00,,,,,,,
3421,06/13/2024 04.41.00,28,01,0,00,,,,,,,
3422,06/13/2024 04.46.00,27,97,0,00,,,,,,,
3423,06/13/2024 04.51.00,27,97,0,00,,,,,,,
3424,06/13/2024 04.56.00,28,01,0,00,,,,,,,
3425,06/13/2024 05.01.00,27,97,0,00,,,,,,,
3426,06/13/2024 05.06.00,27,97,0,00,,,,,,,
3427,06/13/2024 05.11.00,27,93,0,00,,,,,,,
3428,06/13/2024 05.16.00,27,93,0,00,,,,,,,
3429,06/13/2024 05.21.00,27,97,0,00,,,,,,,
3430,06/13/2024 05.26.00,27,93,0,00,,,,,,,
3431,06/13/2024 05.31.00,27,93,0,00,,,,,,,
3432,06/13/2024 05.36.00,27,93,0,00,,,,,,,
3433,06/13/2024 05.41.00,27,88,0,00,,,,,,,
3434,06/13/2024 05.46.00,27,88,0,00,,,,,,,
3435,06/13/2024 05.51.00,27,84,0,00,,,,,,,
3436,06/13/2024 05.56.00,27,84,0,00,,,,,,,
3437,06/13/2024 06.01.00,27,80,0,00,,,,,,,
3438,06/13/2024 06.06.00,27,84,0,00,,,,,,,
3439,06/13/2024 06.11.00,27,80,0,00,,,,,,,
3440,06/13/2024 06.16.00,27,84,0,00,,,,,,,
3441,06/13/2024 06.21.00,27,84,0,00,,,,,,,
3442,06/13/2024 06.26.00,27,75,0,00,,,,,,,
3443,06/13/2024 06.31.00,27,75,0,00,,,,,,,
3444,06/13/2024 06.36.00,27,75,0,00,,,,,,,
3445,06/13/2024 06.41.00,27,71,0,00,,,,,,,
3446,06/13/2024 06.46.00,27,71,0,00,,,,,,,
3447,06/13/2024 06.51.00,27,75,0,00,,,,,,,
3448,06/13/2024 06.56.00,27,71,0,00,,,,,,,
3449,06/13/2024 07.01.00,27,71,0,00,,,,,,,
3450,06/13/2024 07.06.00,27,71,0,00,,,,,,,
3451,06/13/2024 07.11.00,27,75,0,00,,,,,,,
3452,06/13/2024 07.16.00,27,71,0,00,,,,,,,
3453,06/13/2024 07.21.00,27,71,0,00,,,,,,,
3454,06/13/2024 07.26.00,27,71,0,00,,,,,,,
3455,06/13/2024 07.31.00,27,75,0,00,,,,,,,
3456,06/13/2024 07.36.00,27,71,0,00,,,,,,,
3457,06/13/2024 07.41.00,27,75,0,00,,,,,,,
3458,06/13/2024 07.46.00,27,75,0,00,,,,,,,
3459,06/13/2024 07.51.00,27,80,0,00,,,,,,,
3460,06/13/2024 07.56.00,27,80,0,00,,,,,,,
3461,06/13/2024 08.01.00,27,75,0,00,,,,,,,
3462,06/13/2024 08.06.00,27,80,0,00,,,,,,,
3463,06/13/2024 08.11.00,27,75,0,00,,,,,,,
3464,06/13/2024 08.16.00,27,80,0,00,,,,,,,
3465,06/13/2024 08.21.00,27,80,0,00,,,,,,,
3466,06/13/2024 08.26.00,27,80,0,00,,,,,,,
3467,06/13/2024 08.31.00,27,84,0,00,,,,,,,
3468,06/13/2024 08.36.00,27,80,0,00,,,,,,,
3469,06/13/2024 08.41.00,27,80,0,00,,,,,,,
3470,06/13/2024 08.46.00,27,88,0,00,,,,,,,
3471,06/13/2024 08.51.00,27,84,0,00,,,,,,,
3472,06/13/2024 08.56.00,27,93,0,00,,,,,,,
3473,06/13/2024 09.01.00,27,88,0,00,,,,,,,
3474,06/13/2024 09.06.00,27,88,0,00,,,,,,,
3475,06/13/2024 09.11.00,27,93,0,00,,,,,,,
3476,06/13/2024 09.16.00,27,93,0,00,,,,,,,
3477,06/13/2024 09.21.00,27,97,0,00,,,,,,,
3478,06/13/2024 09.26.00,27,97,0,00,,,,,,,
3479,06/13/2024 09.31.00,27,97,0,00,,,,,,,
3480,06/13/2024 09.36.00,27,97,0,00,,,,,,,
3481,06/13/2024 09.41.00,28,01,0,00,,,,,,,
3482,06/13/2024 09.46.00,27,97,0,00,,,,,,,
3483,06/13/2024 09.51.00,28,01,0,00,,,,,,,
3484,06/13/2024 09.56.00,28,01,0,00,,,,,,,
3485,06/13/2024 10.01.00,28,05,0,00,,,,,,,
3486,06/13/2024 10.06.00,28,01,0,00,,,,,,,
3487,06/13/2024 10.11.00,28,10,0,00,,,,,,,
3488,06/13/2024 10.16.00,28,05,0,00,,,,,,,
3489,06/13/2024 10.21.00,28,10,0,00,,,,,,,
3490,06/13/2024 10.26.00,28,14,0,00,,,,,,,
3491,06/13/2024 10.31.00,28,14,0,00,,,,,,,
3492,06/13/2024 10.36.00,28,18,0,00,,,,,,,
3493,06/13/2024 10.41.00,28,18,0,00,,,,,,,
3494,06/13/2024 10.46.00,28,23,0,00,,,,,,,
3495,06/13/2024 10.51.00,28,27,0,00,,,,,,,
3496,06/13/2024 10.56.00,28,27,0,00,,,,,,,
3497,06/13/2024 11.01.00,28,27,0,00,,,,,,,
3498,06/13/2024 11.06.00,28,27,0,00,,,,,,,
3499,06/13/2024 11.11.00,28,35,0,00,,,,,,,
3500,06/13/2024 11.16.00,28,35,0,00,,,,,,,
3501,06/13/2024 11.21.00,28,40,0,00,,,,,,,
3502,06/13/2024 11.26.00,28,48,0,00,,,,,,,
3503,06/13/2024 11.31.00,28,44,0,00,,,,,,,
3504,06/13/2024 11.36.00,28,57,0,00,,,,,,,
3505,06/13/2024 11.41.00,28,57,0,00,,,,,,,
3506,06/13/2024 11.46.00,28,57,0,00,,,,,,,
3507,06/13/2024 11.51.00,28,61,0,00,,,,,,,
3508,06/13/2024 11.56.00,28,70,0,00,,,,,,,
3509,06/13/2024 12.01.00,28,70,0,00,,,,,,,
3510,06/13/2024 12.06.00,28,74,0,00,,,,,,,
3511,06/13/2024 12.11.00,28,83,0,00,,,,,,,
3512,06/13/2024 12.16.00,28,87,0,00,,,,,,,
3513,06/13/2024 12.21.00,28,95,0,00,,,,,,,
3514,06/13/2024 12.26.00,29,04,0,00,,,,,,,
3515,06/13/2024 12.31.00,29,08,0,00,,,,,,,
3516,06/13/2024 12.36.00,29,13,0,00,,,,,,,
3517,06/13/2024 12.41.00,29,21,0,00,,,,,,,
3518,06/13/2024 12.46.00,29,26,0,00,,,,,,,
3519,06/13/2024 12.51.00,29,30,0,00,,,,,,,
3520,06/13/2024 12.56.00,29,38,0,00,,,,,,,
3521,06/13/2024 13.01.00,29,43,0,00,,,,,,,
3522,06/13/2024 13.06.00,29,51,0,00,,,,,,,
3523,06/13/2024 13.11.00,29,56,0,00,,,,,,,
3524,06/13/2024 13.16.00,29,64,0,00,,,,,,,
3525,06/13/2024 13.21.00,29,73,0,00,,,,,,,
3526,06/13/2024 13.26.00,29,81,0,00,,,,,,,
3527,06/13/2024 13.31.00,29,90,0,00,,,,,,,
3528,06/13/2024 13.36.00,29,94,0,00,,,,,,,
3529,06/13/2024 13.41.00,30,03,0,00,,,,,,,
3530,06/13/2024 13.46.00,30,16,0,00,,,,,,,
3531,06/13/2024 13.51.00,30,16,0,00,,,,,,,
3532,06/13/2024 13.56.00,30,24,0,00,,,,,,,
3533,06/13/2024 14.01.00,30,33,0,00,,,,,,,
3534,06/13/2024 14.06.00,30,37,0,00,,,,,,,
3535,06/13/2024 14.11.00,30,46,0,00,,,,,,,
3536,06/13/2024 14.16.00,30,54,0,00,,,,,,,
3537,06/13/2024 14.21.00,30,59,0,00,,,,,,,
3538,06/13/2024 14.26.00,30,63,0,00,,,,,,,
3539,06/13/2024 14.31.00,30,71,0,00,,,,,,,
3540,06/13/2024 14.36.00,30,76,0,00,,,,,,,
3541,06/13/2024 14.41.00,30,84,0,00,,,,,,,
3542,06/13/2024 14.46.00,30,89,0,00,,,,,,,
3543,06/13/2024 14.51.00,30,93,0,00,,,,,,,
3544,06/13/2024 14.56.00,30,97,0,00,,,,,,,
3545,06/13/2024 15.01.00,31,06,0,00,,,,,,,
3546,06/13/2024 15.06.00,31,06,0,00,,,,,,,
3547,06/13/2024 15.11.00,31,14,0,00,,,,,,,
3548,06/13/2024 15.16.00,31,14,0,00,,,,,,,
3549,06/13/2024 15.21.00,31,27,0,00,,,,,,,
3550,06/13/2024 15.26.00,31,27,0,00,,,,,,,
3551,06/13/2024 15.31.00,31,27,0,00,,,,,,,
3552,06/13/2024 15.36.00,31,40,0,00,,,,,,,
3553,06/13/2024 15.41.00,31,36,0,00,,,,,,,
3554,06/13/2024 15.46.00,31,44,0,00,,,,,,,
3555,06/13/2024 15.51.00,31,44,0,00,,,,,,,
3556,06/13/2024 15.56.00,31,49,0,00,,,,,,,
3557,06/13/2024 16.01.00,31,49,0,00,,,,,,,
3558,06/13/2024 16.06.00,31,57,0,00,,,,,,,
3559,06/13/2024 16.11.00,31,49,0,00,,,,,,,
3560,06/13/2024 16.16.00,31,57,0,00,,,,,,,
3561,06/13/2024 16.21.00,31,57,0,00,,,,,,,
3562,06/13/2024 16.26.00,31,57,0,00,,,,,,,
3563,06/13/2024 16.31.00,31,57,0,00,,,,,,,
3564,06/13/2024 16.36.00,31,57,0,00,,,,,,,
3565,06/13/2024 16.41.00,31,61,0,00,,,,,,,
3566,06/13/2024 16.46.00,31,66,0,00,,,,,,,
3567,06/13/2024 16.51.00,31,66,0,00,,,,,,,
3568,06/13/2024 16.56.00,31,66,0,00,,,,,,,
3569,06/13/2024 17.01.00,31,61,0,00,,,,,,,
3570,06/13/2024 17.06.00,31,61,0,00,,,,,,,
3571,06/13/2024 17.11.00,31,66,0,00,,,,,,,
3572,06/13/2024 17.16.00,31,66,0,00,,,,,,,
3573,06/13/2024 17.21.00,31,61,0,00,,,,,,,
3574,06/13/2024 17.26.00,31,66,0,00,,,,,,,
3575,06/13/2024 17.31.00,31,61,0,00,,,,,,,
3576,06/13/2024 17.36.00,31,61,0,00,,,,,,,
3577,06/13/2024 17.41.00,31,61,0,00,,,,,,,
3578,06/13/2024 17.46.00,31,57,0,00,,,,,,,
3579,06/13/2024 17.51.00,31,53,0,00,,,,,,,
3580,06/13/2024 17.56.00,31,53,0,00,,,,,,,
3581,06/13/2024 18.01.00,31,49,0,00,,,,,,,
3582,06/13/2024 18.06.00,31,44,0,00,,,,,,,
3583,06/13/2024 18.11.00,31,40,0,00,,,,,,,
3584,06/13/2024 18.16.00,31,40,0,00,,,,,,,
3585,06/13/2024 18.21.00,31,40,0,00,,,,,,,
3586,06/13/2024 18.26.00,31,36,0,00,,,,,,,
3587,06/13/2024 18.31.00,31,31,0,00,,,,,,,
3588,06/13/2024 18.36.00,31,27,0,00,,,,,,,
3589,06/13/2024 18.41.00,31,23,0,00,,,,,,,
3590,06/13/2024 18.46.00,31,14,0,00,,,,,,,
3591,06/13/2024 18.51.00,31,14,0,00,,,,,,,
3592,06/13/2024 18.56.00,31,10,0,00,,,,,,,
3593,06/13/2024 19.01.00,31,06,0,00,,,,,,,
3594,06/13/2024 19.06.00,31,06,0,00,,,,,,,
3595,06/13/2024 19.11.00,30,97,0,00,,,,,,,
3596,06/13/2024 19.16.00,30,93,0,00,,,,,,,
3597,06/13/2024 19.21.00,30,84,0,00,,,,,,,
3598,06/13/2024 19.26.00,30,80,0,00,,,,,,,
3599,06/13/2024 19.31.00,30,80,0,00,,,,,,,
3600,06/13/2024 19.36.00,30,76,0,00,,,,,,,
3601,06/13/2024 19.41.00,30,67,0,00,,,,,,,
3602,06/13/2024 19.46.00,30,63,0,00,,,,,,,
3603,06/13/2024 19.51.00,30,63,0,00,,,,,,,
3604,06/13/2024 19.56.00,30,59,0,00,,,,,,,
3605,06/13/2024 20.01.00,30,54,0,00,,,,,,,
3606,06/13/2024 20.06.00,30,46,0,00,,,,,,,
3607,06/13/2024 20.11.00,30,41,0,00,,,,,,,
3608,06/13/2024 20.16.00,30,41,0,00,,,,,,,
3609,06/13/2024 20.21.00,30,37,0,00,,,,,,,
3610,06/13/2024 20.26.00,30,33,0,00,,,,,,,
3611,06/13/2024 20.31.00,30,28,0,00,,,,,,,
3612,06/13/2024 20.36.00,30,24,0,00,,,,,,,
3613,06/13/2024 20.41.00,30,24,0,00,,,,,,,
3614,06/13/2024 20.46.00,30,20,0,00,,,,,,,
3615,06/13/2024 20.51.00,30,20,0,00,,,,,,,
3616,06/13/2024 20.56.00,30,16,0,00,,,,,,,
3617,06/13/2024 21.01.00,30,07,0,00,,,,,,,
3618,06/13/2024 21.06.00,30,07,0,00,,,,,,,
3619,06/13/2024 21.11.00,30,03,0,00,,,,,,,
3620,06/13/2024 21.16.00,29,98,0,00,,,,,,,
3621,06/13/2024 21.21.00,29,98,0,00,,,,,,,
3622,06/13/2024 21.26.00,29,94,0,00,,,,,,,
3623,06/13/2024 21.31.00,29,90,0,00,,,,,,,
3624,06/13/2024 21.36.00,29,90,0,00,,,,,,,
3625,06/13/2024 21.41.00,29,81,0,00,,,,,,,
3626,06/13/2024 21.46.00,29,86,0,00,,,,,,,
3627,06/13/2024 21.51.00,29,73,0,00,,,,,,,
3628,06/13/2024 21.56.00,29,77,0,00,,,,,,,
3629,06/13/2024 22.01.00,29,77,0,00,,,,,,,
3630,06/13/2024 22.06.00,29,73,0,00,,,,,,,
3631,06/13/2024 22.11.00,29,64,0,00,,,,,,,
3632,06/13/2024 22.16.00,29,64,0,00,,,,,,,
3633,06/13/2024 22.21.00,29,64,0,00,,,,,,,
