#,Date-Time (Indonesia Standard Time),Temperature   (°C),Light   (lux),Button Down,Button Up,Host Connected,End of File
7680,08/28/2024 00.36.07,25,61,0,00,,,,
7681,08/28/2024 00.41.07,25,52,0,00,,,,
7682,08/28/2024 00.46.07,25,57,0,00,,,,
7683,08/28/2024 00.51.07,25,65,0,00,,,,
7684,08/28/2024 00.56.07,25,52,0,00,,,,
7685,08/28/2024 01.01.07,25,52,0,00,,,,
7686,08/28/2024 01.06.07,25,69,0,00,,,,
7687,08/28/2024 01.11.07,25,87,0,00,,,,
7688,08/28/2024 01.16.07,25,99,0,00,,,,
7689,08/28/2024 01.21.07,26,04,0,00,,,,
7690,08/28/2024 01.26.07,25,99,0,00,,,,
7691,08/28/2024 01.31.07,25,87,0,00,,,,
7692,08/28/2024 01.36.07,25,87,0,00,,,,
7693,08/28/2024 01.41.07,25,78,0,00,,,,
7694,08/28/2024 01.46.07,25,74,0,00,,,,
7695,08/28/2024 01.51.07,25,61,0,00,,,,
7696,08/28/2024 01.56.07,25,65,0,00,,,,
7697,08/28/2024 02.01.07,25,61,0,00,,,,
7698,08/28/2024 02.06.07,25,57,0,00,,,,
7699,08/28/2024 02.11.07,25,61,0,00,,,,
7700,08/28/2024 02.16.07,25,61,0,00,,,,
7701,08/28/2024 02.21.07,25,74,0,00,,,,
7702,08/28/2024 02.26.07,25,95,0,00,,,,
7703,08/28/2024 02.31.07,26,08,0,00,,,,
7704,08/28/2024 02.36.07,26,25,0,00,,,,
7705,08/28/2024 02.41.07,26,30,0,00,,,,
7706,08/28/2024 02.46.07,26,30,0,00,,,,
7707,08/28/2024 02.51.07,26,34,0,00,,,,
7708,08/28/2024 02.56.07,26,34,0,00,,,,
7709,08/28/2024 03.01.07,26,38,0,00,,,,
7710,08/28/2024 03.06.07,26,34,0,00,,,,
7711,08/28/2024 03.11.07,26,38,0,00,,,,
7712,08/28/2024 03.16.07,26,34,0,00,,,,
7713,08/28/2024 03.21.07,26,34,0,00,,,,
7714,08/28/2024 03.26.07,26,34,0,00,,,,
7715,08/28/2024 03.31.07,26,34,0,00,,,,
7716,08/28/2024 03.36.07,26,34,0,00,,,,
7717,08/28/2024 03.41.07,26,30,0,00,,,,
7718,08/28/2024 03.46.07,26,25,0,00,,,,
7719,08/28/2024 03.51.07,26,25,0,00,,,,
7720,08/28/2024 03.56.07,26,30,0,00,,,,
7721,08/28/2024 04.01.07,26,34,0,00,,,,
7722,08/28/2024 04.06.07,26,34,0,00,,,,
7723,08/28/2024 04.11.07,26,34,0,00,,,,
7724,08/28/2024 04.16.07,26,42,0,00,,,,
7725,08/28/2024 04.21.07,26,38,0,00,,,,
7726,08/28/2024 04.26.07,26,38,0,00,,,,
7727,08/28/2024 04.31.07,26,38,0,00,,,,
7728,08/28/2024 04.36.07,26,42,0,00,,,,
7729,08/28/2024 04.41.07,26,34,0,00,,,,
7730,08/28/2024 04.46.07,26,30,0,00,,,,
7731,08/28/2024 04.51.07,26,30,0,00,,,,
7732,08/28/2024 04.56.07,26,30,0,00,,,,
7733,08/28/2024 05.01.07,26,25,0,00,,,,
7734,08/28/2024 05.06.07,26,17,0,00,,,,
7735,08/28/2024 05.11.07,26,25,0,00,,,,
7736,08/28/2024 05.16.07,26,21,0,00,,,,
7737,08/28/2024 05.21.07,26,21,0,00,,,,
7738,08/28/2024 05.26.07,26,17,0,00,,,,
7739,08/28/2024 05.31.07,26,17,0,00,,,,
7740,08/28/2024 05.36.07,26,17,0,00,,,,
7741,08/28/2024 05.41.07,26,17,0,00,,,,
7742,08/28/2024 05.46.07,26,17,0,00,,,,
7743,08/28/2024 05.51.07,26,17,0,00,,,,
7744,08/28/2024 05.56.07,26,12,0,00,,,,
7745,08/28/2024 06.01.07,26,17,0,83,,,,
7746,08/28/2024 06.06.07,26,17,2,70,,,,
7747,08/28/2024 06.11.07,26,12,5,20,,,,
7748,08/28/2024 06.16.07,26,12,8,55,,,,
7749,08/28/2024 06.21.07,26,12,12,11,,,,
7750,08/28/2024 06.26.07,26,17,15,05,,,,
7751,08/28/2024 06.31.07,26,12,20,30,,,,
7752,08/28/2024 06.36.07,26,12,21,76,,,,
7753,08/28/2024 06.41.07,26,25,28,03,,,,
7754,08/28/2024 06.46.07,26,17,31,80,,,,
7755,08/28/2024 06.51.07,26,17,36,43,,,,
7756,08/28/2024 06.56.07,26,17,37,91,,,,
7757,08/28/2024 07.01.07,26,12,44,82,,,,
7758,08/28/2024 07.06.07,26,21,45,68,,,,
7759,08/28/2024 07.11.07,26,12,60,82,,,,
7760,08/28/2024 07.16.07,26,17,70,88,,,,
7761,08/28/2024 07.21.07,26,12,69,16,,,,
7762,08/28/2024 07.26.07,26,17,80,08,,,,
7763,08/28/2024 07.31.07,26,25,519,52,,,,
7764,08/28/2024 07.36.07,26,30,558,24,,,,
7765,08/28/2024 07.41.07,26,30,564,16,,,,
7766,08/28/2024 07.46.07,26,38,690,88,,,,
7767,08/28/2024 07.51.07,26,42,3415,04,,,,
7768,08/28/2024 07.56.07,26,60,5780,48,,,,
7769,08/28/2024 08.01.07,26,64,5437,44,,,,
7770,08/28/2024 08.06.07,26,68,4985,60,,,,
7771,08/28/2024 08.11.07,26,72,5547,52,,,,
7772,08/28/2024 08.16.07,26,72,5744,64,,,,
7773,08/28/2024 08.21.07,26,85,6172,16,,,,
7774,08/28/2024 08.26.07,27,07,6115,84,,,,
7775,08/28/2024 08.31.07,27,20,6538,24,,,,
7776,08/28/2024 08.36.07,27,15,5488,64,,,,
7777,08/28/2024 08.41.07,26,81,1183,04,,,,
7778,08/28/2024 08.46.07,26,98,5393,92,,,,
7779,08/28/2024 08.51.07,26,94,2515,84,,,,
7780,08/28/2024 08.56.07,26,81,1008,32,,,,
7781,08/28/2024 09.01.07,26,94,1013,44,,,,
7782,08/28/2024 09.06.07,27,32,7528,96,,,,
7783,08/28/2024 09.11.07,27,11,2912,00,,,,
7784,08/28/2024 09.12.04,,,Logged,,,
7785,08/28/2024 09.12.06,,,,Logged,,
7786,08/28/2024 09.12.07,,,,,Logged,
7787,08/28/2024 09.16.07,27,11,1363,84,,,,
7788,08/28/2024 09.21.07,27,24,2000,00,,,,
7789,08/28/2024 09.26.07,27,24,1347,84,,,,
7790,08/28/2024 09.31.07,27,50,2181,76,,,,
7791,08/28/2024 09.36.07,28,18,8527,36,,,,
7792,08/28/2024 09.41.07,28,31,9006,08,,,,
7793,08/28/2024 09.46.07,28,18,4033,28,,,,
7794,08/28/2024 09.51.07,28,10,2223,36,,,,
7795,08/28/2024 09.56.07,28,18,2329,60,,,,
7796,08/28/2024 10.01.07,28,70,3617,28,,,,
7797,08/28/2024 10.06.07,28,44,2451,20,,,,
7798,08/28/2024 10.11.07,28,44,3673,60,,,,
7799,08/28/2024 10.16.07,28,35,2668,80,,,,
7800,08/28/2024 10.21.07,30,11,5534,72,,,,
7801,08/28/2024 10.26.07,32,39,17566,72,,,,
7802,08/28/2024 10.31.07,33,42,17177,60,,,,
7803,08/28/2024 10.36.07,33,12,2960,64,,,,
7804,08/28/2024 10.41.07,33,16,16128,00,,,,
7805,08/28/2024 10.46.07,32,73,5058,56,,,,
7806,08/28/2024 10.51.07,34,27,15923,20,,,,
7807,08/28/2024 10.56.07,35,26,15600,64,,,,
7808,08/28/2024 11.01.07,35,90,15324,16,,,,
7809,08/28/2024 11.06.07,36,55,15042,56,,,,
7810,08/28/2024 11.11.07,37,28,14709,76,,,,
7811,08/28/2024 11.16.07,37,66,14376,96,,,,
7812,08/28/2024 11.21.07,37,79,14059,52,,,,
7813,08/28/2024 11.26.07,37,96,13762,56,,,,
7814,08/28/2024 11.31.07,38,01,13619,20,,,,
7815,08/28/2024 11.36.07,38,35,13460,48,,,,
7816,08/28/2024 11.41.07,38,48,13327,36,,,,
7817,08/28/2024 11.46.07,38,74,13071,36,,,,
7818,08/28/2024 11.51.07,38,39,12554,24,,,,
7819,08/28/2024 11.56.07,38,35,12042,24,,,,
7820,08/28/2024 12.01.07,38,01,11432,96,,,,
7821,08/28/2024 12.06.07,37,92,11059,20,,,,
7822,08/28/2024 12.11.07,37,71,10767,36,,,,
7823,08/28/2024 12.16.07,37,66,10603,52,,,,
7824,08/28/2024 12.21.07,37,71,10583,04,,,,
7825,08/28/2024 12.26.07,37,49,10700,80,,,,
7826,08/28/2024 12.31.07,37,32,10700,80,,,,
7827,08/28/2024 12.36.07,36,72,10396,16,,,,
7828,08/28/2024 12.41.07,36,33,9313,28,,,,
7829,08/28/2024 12.46.07,36,12,8465,92,,,,
7830,08/28/2024 12.51.07,35,78,6922,24,,,,
7831,08/28/2024 12.56.07,35,35,5680,64,,,,
7832,08/28/2024 13.01.07,35,22,4736,00,,,,
7833,08/28/2024 13.06.07,34,88,4197,12,,,,
7834,08/28/2024 13.11.07,34,79,3840,00,,,,
7835,08/28/2024 13.16.07,34,45,2664,96,,,,
7836,08/28/2024 13.21.07,34,23,2885,12,,,,
7837,08/28/2024 13.26.07,34,06,2946,56,,,,
7838,08/28/2024 13.31.07,34,19,2805,76,,,,
7839,08/28/2024 13.36.07,34,27,2735,36,,,,
7840,08/28/2024 13.41.07,34,19,2589,44,,,,
7841,08/28/2024 13.46.07,34,06,2464,64,,,,
7842,08/28/2024 13.51.07,34,06,2401,28,,,,
7843,08/28/2024 13.56.07,34,02,2195,20,,,,
7844,08/28/2024 14.01.07,33,76,2126,72,,,,
7845,08/28/2024 14.06.07,33,80,2119,68,,,,
7846,08/28/2024 14.11.07,33,85,2149,76,,,,
7847,08/28/2024 14.16.07,33,76,2103,04,,,,
7848,08/28/2024 14.21.07,33,55,2013,44,,,,
7849,08/28/2024 14.26.07,33,63,1966,72,,,,
7850,08/28/2024 14.31.07,33,50,1690,88,,,,
7851,08/28/2024 14.36.07,32,94,1381,12,,,,
7852,08/28/2024 14.41.07,32,60,1518,08,,,,
7853,08/28/2024 14.46.07,32,34,1493,12,,,,
7854,08/28/2024 14.51.07,31,96,1409,28,,,,
7855,08/28/2024 14.56.07,31,87,1445,76,,,,
7856,08/28/2024 15.01.07,31,66,1307,20,,,,
7857,08/28/2024 15.06.07,31,57,1276,48,,,,
7858,08/28/2024 15.11.07,31,23,1227,20,,,,
7859,08/28/2024 15.16.07,31,10,1200,64,,,,
7860,08/28/2024 15.21.07,30,84,1182,40,,,,
7861,08/28/2024 15.26.07,30,54,1207,36,,,,
7862,08/28/2024 15.31.07,30,37,1210,56,,,,
7863,08/28/2024 15.36.07,30,28,1223,04,,,,
7864,08/28/2024 15.41.07,30,20,1243,20,,,,
7865,08/28/2024 15.46.07,30,03,1251,52,,,,
7866,08/28/2024 15.51.07,29,98,1253,76,,,,
7867,08/28/2024 15.56.07,29,81,1238,08,,,,
7868,08/28/2024 16.01.07,29,68,1184,00,,,,
7869,08/28/2024 16.06.07,29,60,1083,20,,,,
7870,08/28/2024 16.11.07,29,47,942,72,,,,
7871,08/28/2024 16.16.07,29,26,807,04,,,,
7872,08/28/2024 16.21.07,29,17,799,68,,,,
7873,08/28/2024 16.26.07,29,04,766,40,,,,
7874,08/28/2024 16.31.07,28,91,630,24,,,,
7875,08/28/2024 16.36.07,28,70,591,20,,,,
7876,08/28/2024 16.41.07,28,65,569,92,,,,
7877,08/28/2024 16.46.07,28,48,575,84,,,,
7878,08/28/2024 16.51.07,28,35,545,44,,,,
7879,08/28/2024 16.56.07,28,27,532,16,,,,
7880,08/28/2024 17.01.07,28,14,500,00,,,,
7881,08/28/2024 17.06.07,28,10,473,28,,,,
7882,08/28/2024 17.11.07,27,97,439,84,,,,
7883,08/28/2024 17.16.07,27,93,423,84,,,,
7884,08/28/2024 17.21.07,27,84,393,76,,,,
7885,08/28/2024 17.26.07,27,80,360,32,,,,
7886,08/28/2024 17.31.07,27,71,305,60,,,,
7887,08/28/2024 17.36.07,27,58,278,96,,,,
7888,08/28/2024 17.41.07,27,32,244,40,,,,
7889,08/28/2024 17.46.07,27,28,196,64,,,,
7890,08/28/2024 17.51.07,27,24,147,36,,,,
7891,08/28/2024 17.56.07,27,37,102,56,,,,
7892,08/28/2024 18.01.07,27,20,61,98,,,,
7893,08/28/2024 18.06.07,27,15,28,91,,,,
7894,08/28/2024 18.11.07,27,11,8,97,,,,
7895,08/28/2024 18.16.07,27,02,1,87,,,,
7896,08/28/2024 18.21.07,26,98,0,00,,,,
7897,08/28/2024 18.26.07,26,85,0,00,,,,
7898,08/28/2024 18.31.07,26,90,0,00,,,,
7899,08/28/2024 18.36.07,26,77,0,00,,,,
7900,08/28/2024 18.41.07,26,60,0,00,,,,
7901,08/28/2024 18.46.07,26,42,0,00,,,,
7902,08/28/2024 18.51.07,26,47,0,00,,,,
7903,08/28/2024 18.56.07,26,47,0,00,,,,
7904,08/28/2024 19.01.07,26,42,0,00,,,,
7905,08/28/2024 19.06.07,26,51,0,00,,,,
7906,08/28/2024 19.11.07,26,47,0,00,,,,
7907,08/28/2024 19.16.07,26,47,0,00,,,,
7908,08/28/2024 19.21.07,26,38,0,00,,,,
7909,08/28/2024 19.26.07,26,34,0,00,,,,
7910,08/28/2024 19.31.07,26,34,0,00,,,,
7911,08/28/2024 19.36.07,26,38,0,00,,,,
7912,08/28/2024 19.41.07,26,34,0,00,,,,
7913,08/28/2024 19.46.07,26,30,0,00,,,,
7914,08/28/2024 19.51.07,26,25,0,00,,,,
7915,08/28/2024 19.56.07,26,17,0,00,,,,
7916,08/28/2024 20.01.07,26,17,0,00,,,,
7917,08/28/2024 20.06.07,26,17,0,00,,,,
7918,08/28/2024 20.11.07,26,17,0,00,,,,
7919,08/28/2024 20.16.07,26,12,0,00,,,,
7920,08/28/2024 20.21.07,26,12,0,00,,,,
7921,08/28/2024 20.26.07,26,17,0,00,,,,
7922,08/28/2024 20.31.07,26,08,0,00,,,,
7923,08/28/2024 20.36.07,26,12,0,00,,,,
7924,08/28/2024 20.41.07,26,25,0,00,,,,
7925,08/28/2024 20.46.07,26,34,0,00,,,,
7926,08/28/2024 20.51.07,26,60,0,00,,,,
7927,08/28/2024 20.56.07,26,94,0,00,,,,
7928,08/28/2024 21.01.07,27,28,0,00,,,,
7929,08/28/2024 21.06.07,27,63,0,00,,,,
7930,08/28/2024 21.11.07,27,84,0,00,,,,
7931,08/28/2024 21.16.07,27,88,0,00,,,,
7932,08/28/2024 21.21.07,27,93,0,00,,,,
7933,08/28/2024 21.26.07,27,93,0,00,,,,
7934,08/28/2024 21.31.07,27,93,0,00,,,,
7935,08/28/2024 21.36.07,27,80,0,00,,,,
7936,08/28/2024 21.41.07,27,80,0,00,,,,
7937,08/28/2024 21.46.07,27,80,0,00,,,,
7938,08/28/2024 21.51.07,27,84,0,00,,,,
7939,08/28/2024 21.56.07,27,88,0,00,,,,
7940,08/28/2024 22.01.07,27,97,0,00,,,,
7941,08/28/2024 22.06.07,27,88,0,00,,,,
7942,08/28/2024 22.11.07,27,88,0,00,,,,
7943,08/28/2024 22.16.07,27,88,0,00,,,,
7944,08/28/2024 22.21.07,27,97,0,00,,,,
7945,08/28/2024 22.26.07,27,97,0,00,,,,
7946,08/28/2024 22.31.07,28,01,0,00,,,,
7947,08/28/2024 22.36.07,28,01,0,00,,,,
7948,08/28/2024 22.41.07,28,05,0,00,,,,
7949,08/28/2024 22.46.07,27,97,0,00,,,,
7950,08/28/2024 22.51.07,27,88,0,00,,,,
7951,08/28/2024 22.56.07,27,93,0,00,,,,
7952,08/28/2024 23.01.07,27,75,0,00,,,,
7953,08/28/2024 23.06.07,27,67,0,00,,,,
7954,08/28/2024 23.11.07,27,41,0,00,,,,
7955,08/28/2024 23.16.07,27,20,0,00,,,,
7956,08/28/2024 23.21.07,26,98,0,00,,,,
7957,08/28/2024 23.26.07,26,72,0,00,,,,
7958,08/28/2024 23.31.07,26,64,0,00,,,,
7959,08/28/2024 23.36.07,26,77,0,00,,,,
7960,08/28/2024 23.41.07,26,85,0,00,,,,
7961,08/28/2024 23.46.07,26,94,0,00,,,,
7962,08/28/2024 23.51.07,27,02,0,00,,,,
7963,08/28/2024 23.56.07,26,98,0,00,,,,
7964,08/29/2024 00.01.07,27,02,0,00,,,,
7965,08/29/2024 00.06.07,27,11,0,00,,,,
7966,08/29/2024 00.11.07,27,07,0,00,,,,
7967,08/29/2024 00.16.07,27,02,0,00,,,,
7968,08/29/2024 00.21.07,27,02,0,00,,,,
7969,08/29/2024 00.26.07,26,90,0,00,,,,
7970,08/29/2024 00.31.07,26,72,0,00,,,,
7971,08/29/2024 00.36.07,26,64,0,00,,,,
7972,08/29/2024 00.41.07,26,60,0,00,,,,
7973,08/29/2024 00.46.07,26,51,0,00,,,,
7974,08/29/2024 00.51.07,26,51,0,00,,,,
7975,08/29/2024 00.56.07,26,38,0,00,,,,
7976,08/29/2024 01.01.07,26,42,0,00,,,,
7977,08/29/2024 01.06.07,26,38,0,00,,,,
7978,08/29/2024 01.11.07,26,34,0,00,,,,
7979,08/29/2024 01.16.07,26,34,0,00,,,,
7980,08/29/2024 01.21.07,26,30,0,00,,,,
7981,08/29/2024 01.26.07,26,47,0,00,,,,
7982,08/29/2024 01.31.07,26,55,0,00,,,,
7983,08/29/2024 01.36.07,26,64,0,00,,,,
7984,08/29/2024 01.41.07,26,60,0,00,,,,
7985,08/29/2024 01.46.07,26,55,0,00,,,,
7986,08/29/2024 01.51.07,26,60,0,00,,,,
7987,08/29/2024 01.56.07,26,72,0,00,,,,
7988,08/29/2024 02.01.07,26,64,0,00,,,,
7989,08/29/2024 02.06.07,26,60,0,00,,,,
7990,08/29/2024 02.11.07,26,51,0,00,,,,
7991,08/29/2024 02.16.07,26,38,0,00,,,,
7992,08/29/2024 02.21.07,26,38,0,00,,,,
7993,08/29/2024 02.26.07,26,47,0,00,,,,
7994,08/29/2024 02.31.07,26,51,0,00,,,,
7995,08/29/2024 02.36.07,26,55,0,00,,,,
7996,08/29/2024 02.41.07,26,55,0,00,,,,
7997,08/29/2024 02.46.07,26,60,0,00,,,,
7998,08/29/2024 02.51.07,26,72,0,00,,,,
7999,08/29/2024 02.56.07,26,77,0,00,,,,
8000,08/29/2024 03.01.07,26,85,0,00,,,,
8001,08/29/2024 03.06.07,26,90,0,00,,,,
8002,08/29/2024 03.11.07,26,85,0,00,,,,
8003,08/29/2024 03.16.07,26,81,0,00,,,,
8004,08/29/2024 03.21.07,26,81,0,00,,,,
8005,08/29/2024 03.26.07,26,85,0,00,,,,
8006,08/29/2024 03.31.07,26,81,0,00,,,,
8007,08/29/2024 03.36.07,26,81,0,00,,,,
8008,08/29/2024 03.41.07,26,81,0,00,,,,
8009,08/29/2024 03.46.07,26,81,0,00,,,,
8010,08/29/2024 03.51.07,26,90,0,00,,,,
8011,08/29/2024 03.56.07,26,85,0,00,,,,
8012,08/29/2024 04.01.07,26,90,0,00,,,,
8013,08/29/2024 04.06.07,26,90,0,00,,,,
8014,08/29/2024 04.11.07,26,94,0,00,,,,
8015,08/29/2024 04.16.07,26,90,0,00,,,,
8016,08/29/2024 04.21.07,26,90,0,00,,,,
8017,08/29/2024 04.26.07,26,90,0,00,,,,
8018,08/29/2024 04.31.07,26,90,0,00,,,,
8019,08/29/2024 04.36.07,26,90,0,00,,,,
8020,08/29/2024 04.41.07,26,85,0,00,,,,
8021,08/29/2024 04.46.07,26,77,0,00,,,,
8022,08/29/2024 04.51.07,26,72,0,00,,,,
8023,08/29/2024 04.56.07,26,64,0,00,,,,
8024,08/29/2024 05.01.07,26,64,0,00,,,,
8025,08/29/2024 05.06.07,26,64,0,00,,,,
8026,08/29/2024 05.11.07,26,60,0,00,,,,
8027,08/29/2024 05.16.07,26,60,0,00,,,,
8028,08/29/2024 05.21.07,26,55,0,00,,,,
8029,08/29/2024 05.26.07,26,55,0,00,,,,
8030,08/29/2024 05.31.07,26,51,0,00,,,,
8031,08/29/2024 05.36.07,26,51,0,00,,,,
8032,08/29/2024 05.41.07,26,55,0,00,,,,
8033,08/29/2024 05.46.07,26,55,0,00,,,,
8034,08/29/2024 05.51.07,26,51,1,66,,,,
8035,08/29/2024 05.56.07,26,51,6,86,,,,
8036,08/29/2024 06.01.07,26,55,13,99,,,,
8037,08/29/2024 06.06.07,26,55,27,38,,,,
8038,08/29/2024 06.11.07,26,55,51,64,,,,
8039,08/29/2024 06.16.07,26,60,76,14,,,,
8040,08/29/2024 06.21.07,26,60,107,00,,,,
8041,08/29/2024 06.26.07,26,55,135,52,,,,
8042,08/29/2024 06.31.07,26,55,179,84,,,,
8043,08/29/2024 06.36.07,26,47,203,20,,,,
8044,08/29/2024 06.41.07,26,47,192,32,,,,
8045,08/29/2024 06.46.07,26,51,214,00,,,,
8046,08/29/2024 06.51.07,26,47,311,20,,,,
8047,08/29/2024 06.56.07,26,51,434,08,,,,
8048,08/29/2024 07.01.07,26,55,445,92,,,,
8049,08/29/2024 07.06.07,26,55,476,16,,,,
8050,08/29/2024 07.11.07,26,64,501,12,,,,
8051,08/29/2024 07.16.07,26,60,552,96,,,,
8052,08/29/2024 07.21.07,26,60,548,80,,,,
8053,08/29/2024 07.26.07,26,60,862,72,,,,
8054,08/29/2024 07.31.07,26,68,3827,20,,,,
8055,08/29/2024 07.36.07,26,77,3747,84,,,,
8056,08/29/2024 07.41.07,26,81,5172,48,,,,
8057,08/29/2024 07.46.07,26,90,5537,28,,,,
8058,08/29/2024 07.51.07,26,94,6389,76,,,,
8059,08/29/2024 07.56.07,26,98,7022,08,,,,
8060,08/29/2024 08.01.07,27,11,7429,12,,,,
8061,08/29/2024 08.06.07,27,11,7388,16,,,,
8062,08/29/2024 08.11.07,27,15,6955,52,,,,
8063,08/29/2024 08.16.07,27,15,8046,08,,,,
8064,08/29/2024 08.21.07,27,24,8327,68,,,,
8065,08/29/2024 08.26.07,27,28,8765,44,,,,
8066,08/29/2024 08.31.07,27,28,8732,16,,,,
8067,08/29/2024 08.36.07,27,32,7541,76,,,,
8068,08/29/2024 08.41.07,27,24,3873,28,,,,
8069,08/29/2024 08.46.07,27,67,8665,60,,,,
8070,08/29/2024 08.51.07,27,71,8207,36,,,,
8071,08/29/2024 08.56.07,27,37,2818,56,,,,
8072,08/29/2024 09.01.07,27,45,6353,92,,,,
8073,08/29/2024 09.06.07,27,58,7055,36,,,,
8074,08/29/2024 09.11.07,27,54,6963,20,,,,
8075,08/29/2024 09.16.07,27,20,1898,88,,,,
8076,08/29/2024 09.21.07,27,37,2946,56,,,,
8077,08/29/2024 09.26.07,27,24,1652,48,,,,
8078,08/29/2024 09.31.07,27,45,2168,32,,,,
8079,08/29/2024 09.36.07,27,84,9771,52,,,,
8080,08/29/2024 09.41.07,27,97,9280,00,,,,
8081,08/29/2024 09.46.07,27,84,5683,20,,,,
8082,08/29/2024 09.51.07,27,71,1545,60,,,,
8083,08/29/2024 09.56.07,27,75,1474,56,,,,
8084,08/29/2024 10.01.07,28,01,5098,24,,,,
8085,08/29/2024 10.06.07,28,10,1484,80,,,,
8086,08/29/2024 10.11.07,28,27,1559,04,,,,
8087,08/29/2024 10.16.07,28,44,1434,88,,,,
8088,08/29/2024 10.21.07,28,78,3298,56,,,,
8089,08/29/2024 10.26.07,29,81,11514,88,,,,
8090,08/29/2024 10.31.07,30,28,11878,40,,,,
8091,08/29/2024 10.36.07,30,67,12129,28,,,,
8092,08/29/2024 10.41.07,30,59,4509,44,,,,
8093,08/29/2024 10.46.07,32,47,24596,48,,,,
8094,08/29/2024 10.51.07,32,43,17141,76,,,,
8095,08/29/2024 10.56.07,33,46,21442,56,,,,
8096,08/29/2024 11.01.07,33,97,20428,80,,,,
8097,08/29/2024 11.06.07,34,27,19681,28,,,,
8098,08/29/2024 11.11.07,33,85,18391,04,,,,
8099,08/29/2024 11.16.07,33,67,17587,20,,,,
8100,08/29/2024 11.21.07,34,06,16885,76,,,,
8101,08/29/2024 11.26.07,34,27,16245,76,,,,
8102,08/29/2024 11.31.07,34,49,15728,64,,,,
8103,08/29/2024 11.36.07,34,62,15313,92,,,,
8104,08/29/2024 11.41.07,34,92,14817,28,,,,
8105,08/29/2024 11.46.07,34,70,14735,36,,,,
8106,08/29/2024 11.51.07,34,75,13829,12,,,,
8107,08/29/2024 11.56.07,35,00,13260,80,,,,
8108,08/29/2024 12.01.07,35,13,12825,60,,,,
8109,08/29/2024 12.06.07,34,92,12200,96,,,,
8110,08/29/2024 12.11.07,35,26,11694,08,,,,
8111,08/29/2024 12.16.07,35,22,11545,60,,,,
8112,08/29/2024 12.21.07,35,39,11013,12,,,,
8113,08/29/2024 12.26.07,35,52,10767,36,,,,
8114,08/29/2024 12.31.07,35,56,10516,48,,,,
8115,08/29/2024 12.36.07,35,56,10444,80,,,,
8116,08/29/2024 12.41.07,35,43,10547,20,,,,
8117,08/29/2024 12.46.07,35,30,10124,80,,,,
8118,08/29/2024 12.51.07,35,30,10329,60,,,,
8119,08/29/2024 12.56.07,35,09,10050,56,,,,
8120,08/29/2024 13.01.07,34,96,8627,20,,,,
8121,08/29/2024 13.06.07,35,22,7201,28,,,,
8122,08/29/2024 13.11.07,35,05,6254,08,,,,
8123,08/29/2024 13.16.07,34,83,2730,24,,,,
8124,08/29/2024 13.21.07,34,36,4357,12,,,,
8125,08/29/2024 13.26.07,34,92,3933,44,,,,
8126,08/29/2024 13.31.07,35,09,3560,96,,,,
8127,08/29/2024 13.36.07,35,30,3590,40,,,,
8128,08/29/2024 13.41.07,35,48,4016,64,,,,
8129,08/29/2024 13.46.07,35,73,4663,04,,,,
8130,08/29/2024 13.51.07,36,08,5239,04,,,,
8131,08/29/2024 13.56.07,35,95,4369,92,,,,
8132,08/29/2024 14.01.07,35,90,3260,16,,,,
8133,08/29/2024 14.06.07,35,69,3107,84,,,,
8134,08/29/2024 14.11.07,34,70,3077,12,,,,
8135,08/29/2024 14.16.07,34,92,5025,28,,,,
8136,08/29/2024 14.21.07,35,18,3860,48,,,,
8137,08/29/2024 14.26.07,34,06,4513,28,,,,
8138,08/29/2024 14.31.07,33,93,4852,48,,,,
8139,08/29/2024 14.36.07,33,76,3816,96,,,,
8140,08/29/2024 14.41.07,33,12,2711,04,,,,
8141,08/29/2024 14.46.07,32,86,2032,00,,,,
8142,08/29/2024 14.51.07,32,34,1818,88,,,,
8143,08/29/2024 14.56.07,31,87,2010,24,,,,
8144,08/29/2024 15.01.07,31,79,2063,36,,,,
8145,08/29/2024 15.06.07,31,49,1620,48,,,,
8146,08/29/2024 15.11.07,31,19,1438,72,,,,
8147,08/29/2024 15.16.07,30,84,1438,72,,,,
8148,08/29/2024 15.21.07,30,71,1735,68,,,,
8149,08/29/2024 15.26.07,30,67,1688,96,,,,
8150,08/29/2024 15.31.07,30,71,1603,84,,,,
8151,08/29/2024 15.36.07,30,46,1336,32,,,,
8152,08/29/2024 15.41.07,30,20,1358,72,,,,
8153,08/29/2024 15.46.07,30,03,1155,84,,,,
8154,08/29/2024 15.51.07,29,94,1202,24,,,,
8155,08/29/2024 15.56.07,29,68,1384,32,,,,
8156,08/29/2024 16.01.07,29,64,1201,60,,,,
8157,08/29/2024 16.06.07,29,60,1297,92,,,,
8158,08/29/2024 16.11.07,29,56,1248,96,,,,
8159,08/29/2024 16.16.07,29,47,1304,64,,,,
8160,08/29/2024 16.21.07,29,56,1297,28,,,,
8161,08/29/2024 16.26.07,29,43,1022,40,,,,
8162,08/29/2024 16.31.07,29,26,1124,16,,,,
8163,08/29/2024 16.36.07,29,08,1149,12,,,,
8164,08/29/2024 16.41.07,28,91,1114,24,,,,
8165,08/29/2024 16.46.07,28,78,1080,00,,,,
8166,08/29/2024 16.51.07,28,57,967,68,,,,
8167,08/29/2024 16.56.07,28,48,880,96,,,,
8168,08/29/2024 17.01.07,28,35,824,96,,,,
8169,08/29/2024 17.06.07,28,27,776,64,,,,
