#,Date-Time (Indonesia Standard Time),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Up,Button Down,Host Connected,End of File
4889,03/15/2024 11:27:49,30.67,5445.12,,,,
4890,03/15/2024 11:32:49,30.76,4720.64,,,,
4891,03/15/2024 11:37:49,30.67,4257.28,,,,
4892,03/15/2024 11:42:49,30.89,4305.92,,,,
4893,03/15/2024 11:47:49,31.01,4375.04,,,,
4894,03/15/2024 11:52:49,31.01,3671.04,,,,
4895,03/15/2024 11:57:49,30.84,3624.96,,,,
4896,03/15/2024 12:02:49,30.71,3737.60,,,,
4897,03/15/2024 12:07:49,30.67,3790.08,,,,
4898,03/15/2024 12:12:49,30.71,3760.64,,,,
4899,03/15/2024 12:17:49,30.76,3536.64,,,,
4900,03/15/2024 12:22:49,30.76,3417.60,,,,
4901,03/15/2024 12:27:49,30.76,3279.36,,,,
4902,03/15/2024 12:32:49,30.80,2999.04,,,,
4903,03/15/2024 12:37:49,30.84,2302.72,,,,
4904,03/15/2024 12:42:49,30.89,2439.68,,,,
4905,03/15/2024 12:47:49,31.06,3016.96,,,,
4906,03/15/2024 12:52:49,31.19,3238.40,,,,
4907,03/15/2024 12:57:49,31.36,3192.32,,,,
4908,03/15/2024 13:02:49,31.44,3270.40,,,,
4909,03/15/2024 13:07:49,31.74,3031.04,,,,
4910,03/15/2024 13:12:49,31.87,3235.84,,,,
4911,03/15/2024 13:17:49,31.96,3388.16,,,,
4912,03/15/2024 13:22:49,31.87,3329.28,,,,
4913,03/15/2024 13:27:49,31.96,3424.00,,,,
4914,03/15/2024 13:32:49,31.92,3251.20,,,,
4915,03/15/2024 13:37:49,31.92,3203.84,,,,
4916,03/15/2024 13:42:49,32.00,3063.04,,,,
4917,03/15/2024 13:47:49,32.00,2780.16,,,,
4918,03/15/2024 13:52:49,32.00,2585.60,,,,
4919,03/15/2024 13:57:49,31.96,2531.84,,,,
4920,03/15/2024 14:02:49,31.92,2428.16,,,,
4921,03/15/2024 14:07:49,31.87,2336.00,,,,
4922,03/15/2024 14:12:49,31.83,2417.92,,,,
4923,03/15/2024 14:17:49,31.79,2225.28,,,,
4924,03/15/2024 14:22:49,31.74,2174.72,,,,
4925,03/15/2024 14:27:49,31.70,2477.44,,,,
4926,03/15/2024 14:32:49,31.66,2607.36,,,,
4927,03/15/2024 14:37:49,31.74,2694.40,,,,
4928,03/15/2024 14:42:49,31.74,2604.16,,,,
4929,03/15/2024 14:47:49,31.70,2538.24,,,,
4930,03/15/2024 14:52:49,31.66,2508.80,,,,
4931,03/15/2024 14:57:49,31.66,2498.56,,,,
4932,03/15/2024 15:02:49,31.70,2408.32,,,,
4933,03/15/2024 15:07:49,31.74,2230.40,,,,
4934,03/15/2024 15:12:49,31.70,2083.84,,,,
4935,03/15/2024 15:17:49,31.66,2117.12,,,,
4936,03/15/2024 15:22:49,31.61,1895.04,,,,
4937,03/15/2024 15:27:49,31.70,1873.28,,,,
4938,03/15/2024 15:32:49,31.70,1912.96,,,,
4939,03/15/2024 15:37:49,31.66,1947.52,,,,
4940,03/15/2024 15:42:49,31.66,1880.32,,,,
4941,03/15/2024 15:47:49,31.66,1829.12,,,,
4942,03/15/2024 15:52:49,31.66,1705.60,,,,
4943,03/15/2024 15:57:49,31.61,1615.36,,,,
4944,03/15/2024 16:02:49,31.61,1564.16,,,,
4945,03/15/2024 16:07:49,31.57,1477.76,,,,
4946,03/15/2024 16:12:49,31.53,1333.12,,,,
4947,03/15/2024 16:17:49,31.44,1295.36,,,,
4948,03/15/2024 16:22:49,31.40,1220.48,,,,
4949,03/15/2024 16:27:49,31.36,1214.08,,,,
4950,03/15/2024 16:32:49,31.27,1136.64,,,,
4951,03/15/2024 16:37:49,31.31,1113.60,,,,
4952,03/15/2024 16:42:49,31.27,1114.56,,,,
4953,03/15/2024 16:47:49,31.23,1058.56,,,,
4954,03/15/2024 16:52:49,31.19,911.36,,,,
4955,03/15/2024 16:57:49,31.23,797.76,,,,
4956,03/15/2024 17:02:49,31.23,702.72,,,,
4957,03/15/2024 17:07:49,31.23,651.36,,,,
4958,03/15/2024 17:12:49,31.23,544.00,,,,
4959,03/15/2024 17:17:49,31.19,508.32,,,,
4960,03/15/2024 17:22:49,31.23,479.52,,,,
4961,03/15/2024 17:27:49,31.23,434.88,,,,
4962,03/15/2024 17:32:49,31.23,382.08,,,,
4963,03/15/2024 17:37:49,31.23,321.76,,,,
4964,03/15/2024 17:42:49,31.27,268.72,,,,
4965,03/15/2024 17:47:49,31.19,204.16,,,,
4966,03/15/2024 17:52:49,31.19,165.28,,,,
4967,03/15/2024 17:57:49,31.23,133.12,,,,
4968,03/15/2024 18:02:49,31.19,85.92,,,,
4969,03/15/2024 18:07:49,31.19,50.38,,,,
4970,03/15/2024 18:12:49,31.10,27.65,,,,
4971,03/15/2024 18:17:49,30.93,11.95,,,,
4972,03/15/2024 18:22:49,30.93,3.70,,,,
4973,03/15/2024 18:27:49,31.01,0.82,,,,
4974,03/15/2024 18:32:49,30.97,0.00,,,,
4975,03/15/2024 18:37:49,30.93,0.00,,,,
4976,03/15/2024 18:42:49,30.89,0.00,,,,
4977,03/15/2024 18:47:49,30.93,0.00,,,,
4978,03/15/2024 18:52:49,30.97,0.00,,,,
4979,03/15/2024 18:57:49,30.93,0.00,,,,
4980,03/15/2024 19:02:49,30.89,0.00,,,,
4981,03/15/2024 19:07:49,30.84,0.00,,,,
4982,03/15/2024 19:12:49,30.71,0.00,,,,
4983,03/15/2024 19:17:49,30.63,0.00,,,,
4984,03/15/2024 19:22:49,30.54,0.00,,,,
4985,03/15/2024 19:27:49,30.37,0.00,,,,
4986,03/15/2024 19:32:49,30.24,0.00,,,,
4987,03/15/2024 19:37:49,30.16,0.00,,,,
4988,03/15/2024 19:42:49,30.07,0.00,,,,
4989,03/15/2024 19:47:49,29.98,0.00,,,,
4990,03/15/2024 19:52:49,29.90,0.00,,,,
4991,03/15/2024 19:57:49,29.86,0.00,,,,
4992,03/15/2024 20:02:49,29.86,0.00,,,,
4993,03/15/2024 20:07:49,29.81,0.00,,,,
4994,03/15/2024 20:12:49,29.86,0.00,,,,
4995,03/15/2024 20:17:49,29.81,0.00,,,,
4996,03/15/2024 20:22:49,29.81,0.00,,,,
4997,03/15/2024 20:27:49,29.81,0.00,,,,
4998,03/15/2024 20:32:49,29.81,0.00,,,,
4999,03/15/2024 20:37:49,29.77,0.00,,,,
5000,03/15/2024 20:42:49,29.77,0.00,,,,
5001,03/15/2024 20:47:49,29.73,0.00,,,,
5002,03/15/2024 20:52:49,29.73,0.00,,,,
5003,03/15/2024 20:57:49,29.73,0.00,,,,
5004,03/15/2024 21:02:49,29.64,0.00,,,,
5005,03/15/2024 21:07:49,29.64,0.00,,,,
5006,03/15/2024 21:12:49,29.51,0.00,,,,
5007,03/15/2024 21:17:49,29.13,0.00,,,,
5008,03/15/2024 21:22:49,28.83,0.00,,,,
5009,03/15/2024 21:27:49,28.53,0.00,,,,
5010,03/15/2024 21:32:49,28.48,0.00,,,,
5011,03/15/2024 21:37:49,28.40,0.00,,,,
5012,03/15/2024 21:42:49,28.35,0.00,,,,
5013,03/15/2024 21:47:49,28.31,0.00,,,,
5014,03/15/2024 21:52:49,28.23,0.00,,,,
5015,03/15/2024 21:57:49,28.27,0.00,,,,
5016,03/15/2024 22:02:49,28.27,0.00,,,,
5017,03/15/2024 22:07:49,28.18,0.00,,,,
5018,03/15/2024 22:12:49,25.99,0.00,,,,
5019,03/15/2024 22:17:49,25.01,0.00,,,,
5020,03/15/2024 22:22:49,24.75,0.00,,,,
5021,03/15/2024 22:27:49,24.79,0.00,,,,
5022,03/15/2024 22:32:49,24.92,0.00,,,,
5023,03/15/2024 22:37:49,25.09,0.00,,,,
5024,03/15/2024 22:42:49,25.14,0.00,,,,
5025,03/15/2024 22:47:49,25.05,0.00,,,,
5026,03/15/2024 22:52:49,25.14,0.00,,,,
5027,03/15/2024 22:57:49,25.18,0.00,,,,
5028,03/15/2024 23:02:49,25.27,0.00,,,,
5029,03/15/2024 23:07:49,25.35,0.00,,,,
5030,03/15/2024 23:12:49,25.44,0.00,,,,
5031,03/15/2024 23:17:49,25.39,0.00,,,,
5032,03/15/2024 23:22:49,25.44,0.00,,,,
5033,03/15/2024 23:27:49,25.44,0.00,,,,
5034,03/15/2024 23:32:49,25.27,0.20,,,,
5035,03/15/2024 23:37:49,25.18,0.00,,,,
5036,03/15/2024 23:42:49,25.14,0.00,,,,
5037,03/15/2024 23:47:49,24.97,0.00,,,,
5038,03/15/2024 23:52:49,25.05,0.00,,,,
5039,03/15/2024 23:57:49,25.14,0.00,,,,
5040,03/16/2024 00:02:49,24.92,0.00,,,,
5041,03/16/2024 00:07:49,24.92,0.00,,,,
5042,03/16/2024 00:12:49,24.97,0.00,,,,
5043,03/16/2024 00:17:49,24.92,0.00,,,,
5044,03/16/2024 00:22:49,25.01,0.00,,,,
5045,03/16/2024 00:27:49,25.05,0.00,,,,
5046,03/16/2024 00:32:49,24.92,0.00,,,,
5047,03/16/2024 00:37:49,25.01,0.00,,,,
5048,03/16/2024 00:42:49,25.09,0.00,,,,
5049,03/16/2024 00:47:49,25.18,0.00,,,,
5050,03/16/2024 00:52:49,25.27,0.00,,,,
5051,03/16/2024 00:57:49,25.35,0.00,,,,
5052,03/16/2024 01:02:49,25.48,0.00,,,,
5053,03/16/2024 01:07:49,25.48,0.00,,,,
5054,03/16/2024 01:12:49,25.52,0.00,,,,
5055,03/16/2024 01:17:49,25.61,0.00,,,,
5056,03/16/2024 01:22:49,25.65,0.00,,,,
5057,03/16/2024 01:27:49,25.65,0.00,,,,
5058,03/16/2024 01:32:49,25.57,0.00,,,,
5059,03/16/2024 01:37:49,25.61,0.00,,,,
5060,03/16/2024 01:42:49,25.69,0.00,,,,
5061,03/16/2024 01:47:49,25.74,0.00,,,,
5062,03/16/2024 01:52:49,25.78,0.00,,,,
5063,03/16/2024 01:57:49,25.82,0.00,,,,
5064,03/16/2024 02:02:49,25.82,0.00,,,,
5065,03/16/2024 02:07:49,25.74,0.00,,,,
5066,03/16/2024 02:12:49,25.78,0.00,,,,
5067,03/16/2024 02:17:49,25.74,0.00,,,,
5068,03/16/2024 02:22:49,25.74,0.00,,,,
5069,03/16/2024 02:27:49,25.69,0.00,,,,
5070,03/16/2024 02:32:49,25.61,0.00,,,,
5071,03/16/2024 02:37:49,25.52,0.00,,,,
5072,03/16/2024 02:42:49,25.39,0.00,,,,
5073,03/16/2024 02:47:49,25.44,0.00,,,,
5074,03/16/2024 02:52:49,25.39,0.00,,,,
5075,03/16/2024 02:57:49,25.39,0.00,,,,
5076,03/16/2024 03:02:49,25.35,0.00,,,,
5077,03/16/2024 03:07:49,25.39,0.00,,,,
5078,03/16/2024 03:12:49,25.27,0.00,,,,
5079,03/16/2024 03:17:49,25.27,0.00,,,,
5080,03/16/2024 03:22:49,25.31,0.00,,,,
5081,03/16/2024 03:27:49,25.27,0.00,,,,
5082,03/16/2024 03:32:49,25.39,0.00,,,,
5083,03/16/2024 03:37:49,25.22,0.00,,,,
5084,03/16/2024 03:42:49,25.22,0.00,,,,
5085,03/16/2024 03:47:49,25.14,0.00,,,,
5086,03/16/2024 03:52:49,25.14,0.00,,,,
5087,03/16/2024 03:57:49,25.22,0.00,,,,
5088,03/16/2024 04:02:49,25.27,0.00,,,,
5089,03/16/2024 04:07:49,25.22,0.00,,,,
5090,03/16/2024 04:12:49,25.22,0.00,,,,
5091,03/16/2024 04:17:49,25.27,0.00,,,,
5092,03/16/2024 04:22:49,25.35,0.00,,,,
5093,03/16/2024 04:27:49,25.31,0.00,,,,
5094,03/16/2024 04:32:49,25.35,0.00,,,,
5095,03/16/2024 04:37:49,25.35,0.00,,,,
5096,03/16/2024 04:42:49,25.44,0.00,,,,
5097,03/16/2024 04:47:49,25.39,0.00,,,,
5098,03/16/2024 04:52:49,25.35,0.00,,,,
5099,03/16/2024 04:57:49,25.27,0.00,,,,
5100,03/16/2024 05:02:49,25.31,0.00,,,,
5101,03/16/2024 05:07:49,25.35,0.00,,,,
5102,03/16/2024 05:12:49,25.39,0.00,,,,
5103,03/16/2024 05:17:49,25.87,0.00,,,,
5104,03/16/2024 05:22:49,26.64,0.00,,,,
5105,03/16/2024 05:27:49,27.20,0.00,,,,
5106,03/16/2024 05:32:49,27.54,0.00,,,,
5107,03/16/2024 05:37:49,27.67,0.00,,,,
5108,03/16/2024 05:42:49,27.71,0.00,,,,
5109,03/16/2024 05:47:49,27.84,0.00,,,,
5110,03/16/2024 05:52:49,27.84,0.20,,,,
5111,03/16/2024 05:57:49,27.93,2.05,,,,
5112,03/16/2024 06:02:49,28.01,5.96,,,,
5113,03/16/2024 06:07:49,28.10,17.68,,,,
5114,03/16/2024 06:12:49,28.23,14.62,,,,
5115,03/16/2024 06:17:49,28.35,6.16,,,,
5116,03/16/2024 06:22:49,28.53,11.95,,,,
5117,03/16/2024 06:27:49,28.53,41.68,,,,
5118,03/16/2024 06:32:49,28.78,49.08,,,,
5119,03/16/2024 06:37:49,28.87,69.76,,,,
5120,03/16/2024 06:42:49,28.87,105.80,,,,
5121,03/16/2024 06:47:49,28.91,120.60,,,,
5122,03/16/2024 06:52:49,28.91,131.40,,,,
5123,03/16/2024 06:57:49,28.91,159.44,,,,
5124,03/16/2024 07:02:49,29.00,211.60,,,,
5125,03/16/2024 07:07:49,28.91,261.92,,,,
5126,03/16/2024 07:12:49,28.91,250.40,,,,
5127,03/16/2024 07:17:49,28.91,259.52,,,,
5128,03/16/2024 07:22:49,28.95,295.92,,,,
5129,03/16/2024 07:27:49,29.00,344.64,,,,
5130,03/16/2024 07:32:49,29.04,400.16,,,,
5131,03/16/2024 07:37:49,29.00,479.52,,,,
5132,03/16/2024 07:42:49,29.04,574.56,,,,
5133,03/16/2024 07:47:49,29.08,333.92,,,,
5134,03/16/2024 07:52:49,29.04,517.28,,,,
5135,03/16/2024 07:57:49,29.13,745.60,,,,
5136,03/16/2024 08:02:49,29.08,897.28,,,,
5137,03/16/2024 08:07:49,29.13,842.24,,,,
5138,03/16/2024 08:12:49,29.13,989.44,,,,
5139,03/16/2024 08:17:49,29.04,1199.04,,,,
5140,03/16/2024 08:22:49,29.17,1329.92,,,,
5141,03/16/2024 08:27:49,29.21,1702.40,,,,
5142,03/16/2024 08:32:49,29.13,1960.96,,,,
5143,03/16/2024 08:37:49,28.65,1950.72,,,,
5144,03/16/2024 08:42:49,28.40,1815.68,,,,
5145,03/16/2024 08:47:49,28.44,2112.00,,,,
5146,03/16/2024 08:52:49,28.48,2416.64,,,,
5147,03/16/2024 08:57:49,28.61,3585.28,,,,
5148,03/16/2024 09:02:49,28.57,3025.92,,,,
5149,03/16/2024 09:07:49,28.48,3092.48,,,,
5150,03/16/2024 09:12:49,28.57,2240.64,,,,
5151,03/16/2024 09:17:49,28.53,1952.64,,,,
5152,03/16/2024 09:22:49,28.44,2019.84,,,,
5153,03/16/2024 09:27:49,28.48,2088.96,,,,
5154,03/16/2024 09:32:49,28.57,2561.28,,,,
5155,03/16/2024 09:37:49,28.65,3549.44,,,,
5156,03/16/2024 09:42:49,28.74,2913.28,,,,
5157,03/16/2024 09:47:49,28.74,3197.44,,,,
5158,03/16/2024 09:52:49,28.78,3509.76,,,,
5159,03/16/2024 09:57:49,29.13,6604.80,,,,
5160,03/16/2024 10:02:49,28.95,4869.12,,,,
5161,03/16/2024 10:07:49,29.08,6210.56,,,,
5162,03/16/2024 10:12:49,29.08,5324.80,,,,
5163,03/16/2024 10:17:49,29.00,3763.20,,,,
5164,03/16/2024 10:22:49,29.08,6796.80,,,,
5165,03/16/2024 10:27:49,29.21,7526.40,,,,
5166,03/16/2024 10:32:49,29.17,6627.84,,,,
5167,03/16/2024 10:37:49,28.95,5072.64,,,,
5168,03/16/2024 10:42:49,29.04,5998.08,,,,
5169,03/16/2024 10:47:49,29.04,6074.88,,,,
5170,03/16/2024 10:52:49,29.13,5808.64,,,,
5171,03/16/2024 10:57:49,29.17,5116.16,,,,
5172,03/16/2024 11:02:49,29.08,4431.36,,,,
5173,03/16/2024 11:07:49,29.13,4144.64,,,,
5174,03/16/2024 11:12:49,29.04,3865.60,,,,
5175,03/16/2024 11:17:49,29.08,3921.92,,,,
5176,03/16/2024 11:22:49,29.13,3806.72,,,,
5177,03/16/2024 11:27:49,29.04,3348.48,,,,
5178,03/16/2024 11:32:49,29.00,3685.12,,,,
5179,03/16/2024 11:37:49,29.17,4276.48,,,,
5180,03/16/2024 11:42:49,29.21,3496.96,,,,
5181,03/16/2024 11:47:49,29.38,3470.08,,,,
5182,03/16/2024 11:52:49,29.56,3957.76,,,,
5183,03/16/2024 11:57:49,29.73,4328.96,,,,
5184,03/16/2024 12:02:49,29.86,3102.72,,,,
5185,03/16/2024 12:07:49,30.03,3756.80,,,,
5186,03/16/2024 12:12:49,30.20,4060.16,,,,
5187,03/16/2024 12:17:49,30.20,3068.16,,,,
5188,03/16/2024 12:22:49,30.11,3267.84,,,,
5189,03/16/2024 12:27:49,29.77,2903.04,,,,
5190,03/16/2024 12:32:49,29.56,2817.28,,,,
5191,03/16/2024 12:37:49,29.51,2174.72,,,,
5192,03/16/2024 12:42:49,29.51,1909.76,,,,
5193,03/16/2024 12:47:49,29.77,3255.04,,,,
5194,03/16/2024 12:52:49,29.86,3024.64,,,,
5195,03/16/2024 12:57:49,29.86,2791.68,,,,
5196,03/16/2024 13:02:49,29.94,2740.48,,,,
5197,03/16/2024 13:07:49,30.03,3008.00,,,,
5198,03/16/2024 13:12:49,30.16,3266.56,,,,
5199,03/16/2024 13:17:49,30.20,3207.68,,,,
5200,03/16/2024 13:22:49,30.33,3143.68,,,,
5201,03/16/2024 13:27:49,30.33,2927.36,,,,
5202,03/16/2024 13:32:49,30.33,2749.44,,,,
5203,03/16/2024 13:37:49,30.41,2740.48,,,,
5204,03/16/2024 13:42:49,30.37,2743.04,,,,
5205,03/16/2024 13:47:49,30.50,2648.32,,,,
5206,03/16/2024 13:52:49,30.89,2771.20,,,,
5207,03/16/2024 13:57:49,31.19,2584.32,,,,
5208,03/16/2024 14:02:49,31.27,2001.92,,,,
5209,03/16/2024 14:07:49,31.23,1736.96,,,,
5210,03/16/2024 14:12:49,31.10,1041.92,,,,
5211,03/16/2024 14:17:49,31.14,2118.40,,,,
5212,03/16/2024 14:22:49,31.10,1543.04,,,,
5213,03/16/2024 14:27:49,31.14,2062.72,,,,
5214,03/16/2024 14:32:49,31.27,2567.68,,,,
5215,03/16/2024 14:37:49,31.23,1478.40,,,,
5216,03/16/2024 14:42:49,31.14,1665.92,,,,
5217,03/16/2024 14:47:49,31.14,1947.52,,,,
5218,03/16/2024 14:52:49,31.06,1988.48,,,,
5219,03/16/2024 14:57:49,30.97,1682.56,,,,
5220,03/16/2024 15:02:49,30.97,1820.80,,,,
5221,03/16/2024 15:07:49,30.97,1728.64,,,,
5222,03/16/2024 15:12:49,30.80,778.88,,,,
5223,03/16/2024 15:17:49,30.80,1140.80,,,,
5224,03/16/2024 15:22:49,30.80,1095.36,,,,
5225,03/16/2024 15:27:49,30.76,1289.60,,,,
5226,03/16/2024 15:32:49,30.80,1743.36,,,,
5227,03/16/2024 15:37:49,30.84,1779.84,,,,
5228,03/16/2024 15:42:49,30.84,1627.52,,,,
5229,03/16/2024 15:47:49,30.84,1462.40,,,,
5230,03/16/2024 15:52:49,30.84,1307.84,,,,
5231,03/16/2024 15:57:49,30.84,1228.80,,,,
5232,03/16/2024 16:02:49,30.80,1237.76,,,,
5233,03/16/2024 16:07:49,30.84,1147.20,,,,
5234,03/16/2024 16:12:49,30.80,889.92,,,,
5235,03/16/2024 16:17:49,30.80,738.24,,,,
5236,03/16/2024 16:22:49,30.76,616.00,,,,
5237,03/16/2024 16:27:49,30.71,538.24,,,,
5238,03/16/2024 16:32:49,30.67,421.76,,,,
5239,03/16/2024 16:37:49,30.63,344.64,,,,
5240,03/16/2024 16:42:49,30.63,271.20,,,,
5241,03/16/2024 16:47:49,30.59,308.40,,,,
5242,03/16/2024 16:52:49,30.50,232.32,,,,
5243,03/16/2024 16:57:49,30.50,206.64,,,,
5244,03/16/2024 17:02:49,30.50,188.32,,,,
5245,03/16/2024 17:07:49,30.46,199.20,,,,
5246,03/16/2024 17:12:49,30.46,184.24,,,,
5247,03/16/2024 17:17:49,30.46,167.76,,,,
5248,03/16/2024 17:22:49,30.50,129.76,,,,
5249,03/16/2024 17:27:49,30.46,95.80,,,,
5250,03/16/2024 17:32:49,30.37,68.52,,,,
5251,03/16/2024 17:37:49,30.37,77.62,,,,
5252,03/16/2024 17:42:49,30.37,74.32,,,,
5253,03/16/2024 17:47:49,30.33,58.18,,,,
5254,03/16/2024 17:52:49,30.37,47.08,,,,
5255,03/16/2024 17:57:49,30.37,36.75,,,,
5256,03/16/2024 18:02:49,30.28,25.55,,,,
5257,03/16/2024 18:07:49,30.33,15.44,,,,
5258,03/16/2024 18:12:49,30.33,6.99,,,,
5259,03/16/2024 18:17:49,30.28,3.70,,,,
5260,03/16/2024 18:22:49,30.33,1.23,,,,
5261,03/16/2024 18:27:49,30.33,0.20,,,,
5262,03/16/2024 18:32:49,30.33,0.00,,,,
5263,03/16/2024 18:37:49,30.33,0.00,,,,
5264,03/16/2024 18:42:49,30.33,0.00,,,,
5265,03/16/2024 18:47:49,30.28,0.00,,,,
5266,03/16/2024 18:52:49,30.28,0.00,,,,
5267,03/16/2024 18:57:49,30.28,0.00,,,,
5268,03/16/2024 19:02:49,30.33,0.00,,,,
5269,03/16/2024 19:07:49,30.28,0.00,,,,
5270,03/16/2024 19:12:49,30.28,0.00,,,,
5271,03/16/2024 19:17:49,30.33,0.00,,,,
5272,03/16/2024 19:22:49,30.28,0.00,,,,
5273,03/16/2024 19:27:49,30.28,0.00,,,,
5274,03/16/2024 19:32:49,30.28,0.00,,,,
5275,03/16/2024 19:37:49,30.24,0.00,,,,
5276,03/16/2024 19:42:49,30.28,0.00,,,,
5277,03/16/2024 19:47:49,30.28,0.00,,,,
5278,03/16/2024 19:52:49,30.28,0.00,,,,
5279,03/16/2024 19:57:49,30.28,0.00,,,,
5280,03/16/2024 20:02:49,30.07,0.00,,,,
5281,03/16/2024 20:07:49,29.90,0.00,,,,
5282,03/16/2024 20:12:49,29.81,0.00,,,,
5283,03/16/2024 20:17:49,29.64,0.00,,,,
5284,03/16/2024 20:22:49,29.56,0.00,,,,
5285,03/16/2024 20:27:49,29.47,0.00,,,,
5286,03/16/2024 20:32:49,29.30,0.00,,,,
5287,03/16/2024 20:37:49,29.26,0.00,,,,
5288,03/16/2024 20:42:49,29.17,0.00,,,,
5289,03/16/2024 20:47:49,29.04,0.00,,,,
5290,03/16/2024 20:52:49,29.00,0.00,,,,
5291,03/16/2024 20:57:49,29.00,0.00,,,,
5292,03/16/2024 21:02:49,29.00,0.00,,,,
5293,03/16/2024 21:07:49,29.00,0.00,,,,
5294,03/16/2024 21:12:49,28.95,0.00,,,,
5295,03/16/2024 21:17:49,29.00,0.00,,,,
5296,03/16/2024 21:22:49,29.00,0.00,,,,
5297,03/16/2024 21:27:49,29.04,0.00,,,,
5298,03/16/2024 21:32:49,29.00,0.00,,,,
5299,03/16/2024 21:37:49,29.04,0.00,,,,
5300,03/16/2024 21:42:49,29.04,0.00,,,,
5301,03/16/2024 21:47:49,28.87,0.00,,,,
5302,03/16/2024 21:52:49,28.48,0.00,,,,
5303,03/16/2024 21:57:49,28.18,0.00,,,,
5304,03/16/2024 22:02:49,27.97,0.00,,,,
5305,03/16/2024 22:07:49,27.80,0.00,,,,
5306,03/16/2024 22:12:49,27.67,0.00,,,,
5307,03/16/2024 22:17:49,27.67,0.00,,,,
5308,03/16/2024 22:22:49,27.63,0.00,,,,
5309,03/16/2024 22:27:49,27.58,0.00,,,,
5310,03/16/2024 22:32:49,27.54,0.00,,,,
5311,03/16/2024 22:37:49,27.50,0.00,,,,
5312,03/16/2024 22:42:49,27.37,0.00,,,,
5313,03/16/2024 22:47:49,27.37,0.00,,,,
5314,03/16/2024 22:52:49,27.37,0.00,,,,
5315,03/16/2024 22:57:49,27.41,0.00,,,,
5316,03/16/2024 23:02:49,27.45,0.00,,,,
5317,03/16/2024 23:07:49,27.32,0.00,,,,
5318,03/16/2024 23:12:49,27.24,0.00,,,,
5319,03/16/2024 23:17:49,27.28,0.00,,,,
5320,03/16/2024 23:22:49,27.28,0.00,,,,
5321,03/16/2024 23:27:49,27.32,0.00,,,,
5322,03/16/2024 23:32:49,27.37,0.00,,,,
5323,03/16/2024 23:37:49,27.32,0.00,,,,
5324,03/16/2024 23:42:49,27.32,0.00,,,,
5325,03/16/2024 23:47:49,27.37,0.00,,,,
5326,03/16/2024 23:52:49,27.32,0.00,,,,
5327,03/16/2024 23:57:49,27.32,0.00,,,,
5328,03/17/2024 00:02:49,27.28,0.00,,,,
5329,03/17/2024 00:07:49,27.28,0.00,,,,
5330,03/17/2024 00:12:49,27.28,0.00,,,,
5331,03/17/2024 00:17:49,27.28,0.00,,,,
5332,03/17/2024 00:22:49,27.28,0.00,,,,
5333,03/17/2024 00:27:49,27.37,0.00,,,,
5334,03/17/2024 00:32:49,27.37,0.00,,,,
5335,03/17/2024 00:37:49,27.41,0.00,,,,
5336,03/17/2024 00:42:49,27.37,0.00,,,,
5337,03/17/2024 00:47:49,27.37,0.00,,,,
5338,03/17/2024 00:52:49,27.37,0.00,,,,
5339,03/17/2024 00:57:49,27.32,0.00,,,,
5340,03/17/2024 01:02:49,27.37,0.00,,,,
5341,03/17/2024 01:07:49,27.37,0.00,,,,
5342,03/17/2024 01:12:49,27.45,0.00,,,,
5343,03/17/2024 01:17:49,27.45,0.00,,,,
5344,03/17/2024 01:22:49,27.37,0.00,,,,
5345,03/17/2024 01:27:49,27.41,0.00,,,,
5346,03/17/2024 01:32:49,27.37,0.00,,,,
5347,03/17/2024 01:37:49,27.37,0.00,,,,
5348,03/17/2024 01:42:49,27.32,0.00,,,,
5349,03/17/2024 01:47:49,27.32,0.00,,,,
5350,03/17/2024 01:52:49,27.24,0.00,,,,
5351,03/17/2024 01:57:49,27.28,0.00,,,,
5352,03/17/2024 02:02:49,27.24,0.00,,,,
5353,03/17/2024 02:07:49,27.20,0.00,,,,
5354,03/17/2024 02:12:49,27.24,0.00,,,,
5355,03/17/2024 02:17:49,27.20,0.00,,,,
5356,03/17/2024 02:22:49,27.11,0.00,,,,
5357,03/17/2024 02:27:49,27.11,0.00,,,,
5358,03/17/2024 02:32:49,27.15,0.00,,,,
5359,03/17/2024 02:37:49,27.15,0.00,,,,
5360,03/17/2024 02:42:49,27.15,0.00,,,,
5361,03/17/2024 02:47:49,27.15,0.00,,,,
5362,03/17/2024 02:52:49,27.15,0.00,,,,
5363,03/17/2024 02:57:49,27.20,0.00,,,,
5364,03/17/2024 03:02:49,27.28,0.00,,,,
5365,03/17/2024 03:07:49,27.24,0.00,,,,
5366,03/17/2024 03:12:49,27.20,0.00,,,,
5367,03/17/2024 03:17:49,27.24,0.00,,,,
5368,03/17/2024 03:22:49,27.20,0.00,,,,
5369,03/17/2024 03:27:49,27.20,0.00,,,,
5370,03/17/2024 03:32:49,27.20,0.00,,,,
5371,03/17/2024 03:37:49,27.24,0.00,,,,
5372,03/17/2024 03:42:49,27.24,0.00,,,,
5373,03/17/2024 03:47:49,27.24,0.00,,,,
5374,03/17/2024 03:52:49,27.24,0.00,,,,
5375,03/17/2024 03:57:49,27.24,0.00,,,,
5376,03/17/2024 04:02:49,27.24,0.00,,,,
5377,03/17/2024 04:07:49,27.20,0.00,,,,
5378,03/17/2024 04:12:49,27.15,0.00,,,,
5379,03/17/2024 04:17:49,27.15,0.00,,,,
